Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,PB,SOSSEGO,PMDB,15,JURACI PEDRO GOMES,618,Não eleito,48.244,(sem coligação),
Prefeito,PB,SANTA LUZIA,PMDB,15,FRANCISCO SERAPHICO FERRAZ DA NOBREGA,"3,815",Não eleito,47.634,(sem coligação),
Prefeito,PB,SANTA LUZIA,PT,13,ROSANGELA LULA DE MEDEIROS,189,Não eleito,2.36,(sem coligação),
Prefeito,PB,SANTA LUZIA,PFL,25,UMBERTO MARINHO DE LIMA,"4,005",Eleito,50.006,(sem coligação),
Prefeito,PB,MATINHAS,PMDB,15,PEDRO SUDERIO DA SILVA,957,Eleito,54.78,(sem coligação),
Prefeito,PB,SOUSA,PDT,12,JOAO MARQUES ESTRELA E SILVA,"17,982",Eleito,62.351,(sem coligação),
Prefeito,PB,SOUSA,PMDB,15,LUCIO AURELIO BRAGA MATOS,"10,858",Não eleito,37.649,(sem coligação),
Prefeito,PB,TAVARES,PMDB,15,MANOEL LEITE DA SILVA,"3,320",Não eleito,46.473,(sem coligação),
Prefeito,PB,TAVARES,PFL,25,TEREZINHA NOBREGA DE MORAIS,"3,824",Eleito,53.527,(sem coligação),
Prefeito,PB,SANTO ANDRE,PL,22,ALCINO MEDEIROS DE QUEIROZ,417,Não eleito,24.97,(sem coligação),
Prefeito,PB,SANTO ANDRE,PV,43,FRANCISCO EDIGLEI ARAUJO CORREIA,551,Não eleito,32.994,(sem coligação),
Prefeito,PB,SANTO ANDRE,PMDB,15,LUCIO FLAVIO COSME DE MEDEIROS,702,Eleito,42.036,(sem coligação),
Prefeito,PB,UMBUZEIRO,PFL,25,CARLOS PESSOA NETO,"3,124",Eleito,52.851,(sem coligação),
Prefeito,PB,UMBUZEIRO,PSDB,45,DJALMA DA COSTA PEREIRA FILHO,331,Não eleito,5.6,(sem coligação),
Prefeito,PB,UMBUZEIRO,PMDB,15,MARCOS BARBOSA DE SOUZA,"2,456",Não eleito,41.55,(sem coligação),
Prefeito,PB,SAO JOAO DO CARIRI,PMDB,15,HELIMANO COUTINHO DE MORAIS,"1,349",Não eleito,45.605,(sem coligação),
Prefeito,PB,SAO JOAO DO CARIRI,PFL,25,JOSE CLOVES RAMOS DE FARIAS,"1,609",Eleito,54.395,(sem coligação),
Prefeito,PB,MATO GROSSO,PFL,25,IVALCENEY OLIVEIRA DE FREITAS,832,Eleito,65,(sem coligação),
Prefeito,PB,MATO GROSSO,PMDB,15,RAIMUNDO JOSE DE LIMA,448,Não eleito,35,(sem coligação),
Prefeito,PB,PEDRA BRANCA,PMDB,15,JOSE ANCHIETA NOIA,"1,610",Eleito,62.768,(sem coligação),
Prefeito,PB,PEDRA BRANCA,PDT,12,JOSE VALERIO DE ARAUJO,955,Não eleito,37.232,(sem coligação),
Prefeito,PB,PRINCESA ISABEL,PDT,12,EDIVALDO VIRGULINO DE MEDEIROS,"4,219",Não eleito,46.059,(sem coligação),
Prefeito,PB,PRINCESA ISABEL,PFL,25,FRANCISCO BEZERRA DE LIMA,"4,941",Eleito,53.941,(sem coligação),
Prefeito,PB,SAO MAMEDE,PFL,25,FRANCISCO DAS CHAGAS LOPES DE SOUSA,"3,174",Eleito,64.434,(sem coligação),
Prefeito,PB,SAO VICENTE DO SERIDO,PSDB,45,ADALBERTO PATRICIO DE GOUVEIA SOUZA,"1,216",Não eleito,26.778,(sem coligação),
Prefeito,PB,SAO VICENTE DO SERIDO,PMDB,15,DAMIAO ZELO DE GOUVEIA NETO,"3,325",Eleito,73.222,(sem coligação),
Prefeito,PB,SANTA RITA,PFL,25,ALDO MARINHO PONTES,"11,749",Não eleito,29.951,(sem coligação),
Prefeito,PB,MATUREIA,PMDB,15,ARIANO DANTAS MONTEIRO,"1,261",Eleito,52.607,(sem coligação),
Prefeito,PB,MATUREIA,PFL,25,JOSE NASCIMENTO,"1,136",Não eleito,47.393,(sem coligação),
Prefeito,PB,SAO MAMEDE,PMDB,15,PAULO DA SILVA FREIRE,"1,752",Não eleito,35.566,(sem coligação),
Prefeito,PB,SERRA DA RAIZ,PMDB,15,LUIS CARDOSO DA SILVA,"1,147",Eleito,51.924,(sem coligação),
Prefeito,PB,SERRA DA RAIZ,PDT,12,VALDIR JOSE DE LIMA,"1,062",Não eleito,48.076,(sem coligação),
Prefeito,PB,PUXINANA,PMDB,15,FLORIPES JOSE DE OLIVEIRA COUTINHO,"2,692",Não eleito,40.573,(sem coligação),
Prefeito,PB,PUXINANA,PFL,25,ORLANDO DANTAS DE MIRANDA,"3,694",Eleito,55.674,(sem coligação),
Prefeito,PB,PUXINANA,PSDB,45,SEVERIANO PEDRO DO NASCIMENTO FILHO,249,Não eleito,3.753,(sem coligação),
Prefeito,PB,TEIXEIRA,PFL,25,INACIO DE OLIVEIRA AMORIM,"3,818",Eleito,58.344,(sem coligação),
Prefeito,PB,TEIXEIRA,PPB,11,MAC ARTHUR LACET DE BARROS,52,Não eleito,0.795,(sem coligação),
Prefeito,PB,TEIXEIRA,PSDB,45,MARIA DO ROSARIO XAVIER DE LIRA PEREIRA,"2,674",Não eleito,40.862,(sem coligação),
Prefeito,PB,SAO BENTO,PFL,25,ADEMAR PEREIRA DINIZ,"5,471",Não eleito,44.196,(sem coligação),
Prefeito,PB,SAO BENTO,PMDB,15,MARCIO ROBERTO DA SILVA,"6,908",Eleito,55.804,(sem coligação),
Prefeito,PB,VARZEA,PMDB,15,MANOEL BATISTA DE MORAIS,666,Não eleito,39.737,(sem coligação),
Prefeito,PB,VARZEA,PFL,25,ORLANDO AUGUSTO DAMASCENA,"1,010",Eleito,60.263,(sem coligação),
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PMDB,15,CATARINA ELIANE BARBOSA GONCALVES,"5,276",Não eleito,49.915,(sem coligação),
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PFL,25,JOSE NILTON FERNANDES DANTAS,"5,294",Eleito,50.085,(sem coligação),
Prefeito,PB,MOGEIRO,PMDB,15,JOSE PAULO DA SILVA,"4,138",Eleito,74.318,(sem coligação),
Prefeito,PB,MOGEIRO,PSDB,45,MARIA ELIZABETE DE ANDRADE,"1,430",Não eleito,25.682,(sem coligação),
Prefeito,PB,SAO JOSE DE PRINCESA,PMDB,15,EDILSON BEZERRA LEITE,554,Não eleito,33.174,(sem coligação),
Prefeito,PB,SAO JOSE DE PRINCESA,PFL,25,LUIS FERREIRA DE MORAIS,"1,116",Eleito,66.826,(sem coligação),
Prefeito,PB,SANTA TERESINHA,PMDB,15,FRANCISCO DE ASSIS NOBREGA,"1,256",Não eleito,43.266,(sem coligação),
Prefeito,PB,SANTA TERESINHA,PSDB,45,JOSE AFONSO GAYOSO FILHO,"1,647",Eleito,56.734,(sem coligação),
Prefeito,PB,SAO BENTO DE POMBAL,PMDB,15,IVAN OLIMPIO DE ALMEIDA,936,Eleito,55.615,(sem coligação),
Prefeito,PB,SAO BENTO DE POMBAL,PFL,25,JOSSEAN ALVES DANTAS,747,Não eleito,44.385,(sem coligação),
Prefeito,PB,SAO MIGUEL DE TAIPU,PSDB,45,JOAQUIM GILBERTO SOARES,"2,017",Eleito,66.943,(sem coligação),
Prefeito,PB,SAO MIGUEL DE TAIPU,PT,13,MARIA BERNADETE FREIRE BENTO,942,Não eleito,31.265,(sem coligação),
Prefeito,PB,SAO MIGUEL DE TAIPU,PTB,14,SEVERINO AUGUSTO DE SOUSA,54,Não eleito,1.792,(sem coligação),
Prefeito,PB,SAPE,PT,13,GARIBALDI DE SOUZA PESSOA,906,Não eleito,4.34,(sem coligação),
Prefeito,PB,SAPE,PFL,25,JOAO CARNEIRO CARMELIO FILHO,"10,622",Eleito,50.886,(sem coligação),
Prefeito,PB,SAPE,PDT,12,JOSE VITORINO DE PONTES NETO,"1,214",Não eleito,5.816,(sem coligação),
Prefeito,PB,SAPE,PMDB,15,LEONARDO DE OLIVEIRA SA,"8,132",Não eleito,38.958,(sem coligação),
Prefeito,PB,SERRA GRANDE,PDT,12,JOSE DOMICIO DE ABREU,723,Não eleito,41.033,(sem coligação),
Prefeito,PB,SERRA GRANDE,PMDB,15,VIDAL ANTONIO DA SILVA,"1,039",Eleito,58.967,(sem coligação),
Prefeito,PB,SUME,PFL,25,FRANCISCO DUARTE DA SILVA NETO,"5,832",Eleito,76.455,(sem coligação),
Prefeito,PB,SUME,PMDB,15,JOSE MEDEIROS BATISTA,"1,796",Não eleito,23.545,(sem coligação),
Prefeito,PB,TENORIO,PSDB,45,DENILTON GUEDES ALVES,460,Não eleito,39.182,(sem coligação),
Prefeito,PB,SERRA REDONDA,PSDB,45,GILBERTO CAVALCANTE DE FARIAS,"2,979",Eleito,70.811,(sem coligação),
Prefeito,PB,SERRA REDONDA,PMDB,15,RONALDO DE PAULA FREIRE,"1,228",Não eleito,29.189,(sem coligação),
Prefeito,PB,VIEIROPOLIS,PL,22,FRANCISCA SANTA NOBREGA OLIVEIRA,"1,536",Eleito,54.779,(sem coligação),
Prefeito,PB,VIEIROPOLIS,PFL,25,JOSE VIEIRA PINTO,"1,268",Não eleito,45.221,(sem coligação),
Prefeito,PB,TENORIO,PMDB,15,JANUARIO CORDEIRO DE AZEVEDO,714,Eleito,60.818,(sem coligação),
Prefeito,PB,SAO DOMINGOS DE POMBAL,PMDB,15,JOSE EUDES HONORIO DE QUEIROGA,955,Eleito,51.316,(sem coligação),
Prefeito,PB,SAO DOMINGOS DE POMBAL,PSDB,45,VALDEMI MARTINS DE SOUSA,906,Não eleito,48.684,(sem coligação),
Prefeito,PB,VISTA SERRANA,PMDB,15,JURANDY ARAUJO DA SILVA,535,Não eleito,30.659,(sem coligação),
Prefeito,PB,VISTA SERRANA,PPB,11,MARCIO MARQUES DANTAS,"1,210",Eleito,69.341,(sem coligação),
Prefeito,PB,SAO JOSE DA LAGOA TAPADA,PDT,12,FRANCISCO AMILTON DE SOUSA,"2,434",Eleito,50.921,(sem coligação),
Prefeito,PB,SAO JOSE DA LAGOA TAPADA,PSDB,45,JOSE MILTON RODRIGUES COURA,"2,346",Não eleito,49.079,(sem coligação),
Prefeito,PB,SAO JOSE DO BONFIM,PFL,25,ABESMARIO RAMOS DA SILVA,"1,066",Eleito,57.872,(sem coligação),
Prefeito,PB,SAO JOSE DO BONFIM,PMDB,15,JOSE EDINALDO RODRIGUES GUEDES,776,Não eleito,42.128,(sem coligação),
Prefeito,PB,SANTAREM,PMDB,15,LUIZ VITORIANO DOS SANTOS,703,Eleito,55.749,(sem coligação),
Prefeito,PB,SANTAREM,PSB,40,VALCENY HERMINIO DE ANDRADE,558,Não eleito,44.251,(sem coligação),
Prefeito,PB,SAO FRANCISCO,PMDB,15,FRANCISCO DE SALES SILVEIRA,78,Não eleito,3.655,(sem coligação),
Prefeito,PB,SAO FRANCISCO,PDT,12,GERONCIO SUCUPIRA DANTAS,"1,011",Não eleito,47.376,(sem coligação),
Prefeito,PB,SAO FRANCISCO,PL,22,JOAO BOSCO GADELHA DE OLIVEIRA,"1,045",Eleito,48.969,(sem coligação),
Prefeito,PB,SAO JOSE DE CAIANA,PSDB,45,FRANCISCO JOAQUIM DE SOUSA,"1,436",Não eleito,46.323,(sem coligação),
Prefeito,PB,SAO JOSE DO BREJO CRUZ,PFL,25,JOSE FERNANDES DE ALENCAR,655,Não eleito,49.848,(sem coligação),
Prefeito,PB,SAO JOSE DO BREJO CRUZ,PMDB,15,SABINO SARAIVA NETO,659,Eleito,50.152,(sem coligação),
Prefeito,PB,SAO JOSE DO SABUGI,PMDB,15,MANOEL DOMICIANO DANTAS,"1,376",Eleito,50.495,(sem coligação),
Prefeito,PB,SAO JOSE DO SABUGI,PL,22,OSMAR BATISTA DE SOUZA,"1,349",Não eleito,49.505,(sem coligação),
Prefeito,PB,SAO SEB. DE LAGOA DE ROCA,PL,22,ANTONIO DONATO DE MEDEIROS,"2,069",Não eleito,39.267,(sem coligação),
Prefeito,PB,SAO SEB. DE LAGOA DE ROCA,PMDB,15,ANTONIO PEDRO DOS SANTOS,"3,200",Eleito,60.733,(sem coligação),
Prefeito,PB,TACIMA,PDT,12,JOSEMAR BELMONT,"3,106",Eleito,53.663,(sem coligação),
Prefeito,PB,TACIMA,PMDB,15,TERCILIO TEIXEIRA DA CRUZ,"2,682",Não eleito,46.337,(sem coligação),
Prefeito,PB,SERRA BRANCA,PSDB,45,EDUARDO JOSE TORREAO MOTA,"3,464",Eleito,48.556,(sem coligação),
Prefeito,PB,SERRA BRANCA,PPB,11,ELIANE SANTANA BORGES,47,Não eleito,0.659,(sem coligação),
Prefeito,PB,SERRA BRANCA,PT,13,GILMAR PEREIRA DA COSTA,"3,030",Não eleito,42.473,(sem coligação),
Prefeito,PB,SERRA BRANCA,PMDB,15,JUAREZ MARACAJA COUTINHO,593,Não eleito,8.312,(sem coligação),
Prefeito,PB,TRIUNFO,PMDB,15,JOAO EVANGELISTA DUARTE,"2,176",Não eleito,49.253,(sem coligação),
Prefeito,PB,TRIUNFO,PPB,11,JOAO PEREIRA JUNIOR,"2,242",Eleito,50.747,(sem coligação),
Prefeito,PB,SERRARIA,PMDB,15,JOSE WALTER DE SOUSA CARVALHO,"2,544",Eleito,55.851,(sem coligação),
Prefeito,PB,SERRARIA,PRP,44,ROBERTO BERNARDINO DA CRUZ,"2,011",Não eleito,44.149,(sem coligação),
Prefeito,PB,ZABELE,PFL,25,LUCIVALDO VAZ HENRIQUE,960,Eleito,100,(sem coligação),
Prefeito,PB,SAO JOSE DOS CORDEIROS,PMDB,15,AGOSTINHO JACARE PEREIRA,"1,245",Eleito,53.046,(sem coligação),
Prefeito,PB,SAO JOSE DOS CORDEIROS,PFL,25,FRANCISCO JACARE PEREIRA,"1,102",Não eleito,46.954,(sem coligação),
Prefeito,PB,SOLEDADE,PMDB,15,FERNANDO ARAUJO FILHO,"3,665",Eleito,52.924,(sem coligação),
Prefeito,PB,SOLEDADE,PFL,25,LUIZA ANGELA DE ARAUJO E ARAUJO,"3,260",Não eleito,47.076,(sem coligação),
Prefeito,PB,TAPEROA,PMDB,15,ADRIANO MONTEIRO DE FARIAS,"5,207",Eleito,73.431,(sem coligação),
Prefeito,PB,TAPEROA,PSDB,45,BALDUINO LELIS DE FARIAS,"1,884",Não eleito,26.569,(sem coligação),
Prefeito,PB,SANTANA DE MANGUEIRA,PFL,25,ESPEDITO ALDECI MANGUEIRA DINIZ,"1,952",Eleito,57.429,(sem coligação),
Prefeito,PB,SANTANA DE MANGUEIRA,PMDB,15,JACON VIRGULINO DE SOUSA,"1,447",Não eleito,42.571,(sem coligação),
Prefeito,PB,UIRAUNA,PMDB,15,FRANCISCO VIEIRA DA SILVA,"4,116",Não eleito,48.492,(sem coligação),
Prefeito,PB,UIRAUNA,PFL,25,GERALDO NOGUEIRA DE ALMEIDA,"4,372",Eleito,51.508,(sem coligação),
Prefeito,PB,SAO DOMINGOS DE CABACEIRAS,PFL,25,JOSE ANSELMO DAS NEVES,634,Não eleito,48.582,(sem coligação),
Prefeito,PB,SAO DOMINGOS DE CABACEIRAS,PMDB,15,JOSE FERREIRA DA SILVA,671,Eleito,51.418,(sem coligação),
Prefeito,PB,SANTANA DOS GARROTES,PSDB,45,JOSE ALENCAR LIMA,"2,295",Eleito,51.296,(sem coligação),
Prefeito,PB,SANTANA DOS GARROTES,PMDB,15,JOSE CARLOS SOARES,"2,179",Não eleito,48.704,(sem coligação),
Prefeito,PB,SAO JOAO DO TIGRE,PMDB,15,JOAO BATISTA MEDEIROS,"1,801",Eleito,66.605,(sem coligação),
Prefeito,PB,SAO JOAO DO TIGRE,PSDB,45,JOAO BOSCO FREITAS CHAVES,903,Não eleito,33.395,(sem coligação),
Prefeito,PB,SAO SEBASTIAO DO UMBUZEIRO,PRP,44,JOSE GENEZIO LAFAYETTE,815,Não eleito,43.008,(sem coligação),
Prefeito,PB,SAO SEBASTIAO DO UMBUZEIRO,PMDB,15,MARIA DE FATIMA FERNANDES BATISTA,"1,080",Eleito,56.992,(sem coligação),
Prefeito,PB,SERTAOZINHO,PSB,40,BEJAMIM CARLOS DOS SANTOS,142,Não eleito,7.789,(sem coligação),
Prefeito,PB,SERTAOZINHO,PMDB,15,GERALDO VIEIRA DA SILVA,998,Eleito,54.745,(sem coligação),
Prefeito,PB,SERTAOZINHO,PFL,25,MARIA FRASCINETE PONTES SOARES,683,Não eleito,37.466,(sem coligação),
Prefeito,PB,SAO JOSE DE CAIANA,PMDB,15,FRANCISCO MARCILIO FERNANDES LOPES,"1,664",Eleito,53.677,(sem coligação),
Prefeito,PB,SAO JOSE DE ESPINHARAS,PFL,25,JOSE DE SOUSA GOMES,"1,577",Eleito,51.218,(sem coligação),
Prefeito,PB,SAO JOSE DE ESPINHARAS,PSDB,45,RENE TRIGUEIRO CAROCA,"1,502",Não eleito,48.782,(sem coligação),
Prefeito,PB,SOBRADO,PMDB,15,CELIA MARIA DE OLIVEIRA MELO,934,Não eleito,43.87,(sem coligação),
Prefeito,PB,SOBRADO,PDT,12,MARIA LUIZA DO NASCIMENTO SILVA,"1,195",Eleito,56.13,(sem coligação),
Prefeito,PB,SAO JOSE DE PIRANHAS,PFL,25,JOAQUIM LACERDA NETO,"5,421",Eleito,59.657,(sem coligação),
Prefeito,PB,SAO JOSE DE PIRANHAS,PPS,23,PAULO DE TARSO LUCENA,"3,666",Não eleito,40.343,(sem coligação),
Prefeito,PB,SOLANEA,PFL,25,ANTONIO CAVALCANTI DA SILVA,"1,870",Não eleito,15.65,(sem coligação),
Prefeito,PB,SOLANEA,PMDB,15,ARNALDO VIANA DE ARAUJO,"5,614",Eleito,46.983,(sem coligação),
Prefeito,PB,SOLANEA,PPB,11,GERALDO BELO DA SILVA,"4,465",Não eleito,37.367,(sem coligação),
Prefeito,PE,AFRANIO,PSB,40,ANTONIO AVELAR CAVALCANTI RODRIGUES JUNIOR,"3,659",Não eleito,47.55,(sem coligação),
Prefeito,PE,AFRANIO,PFL,25,CLAUDIO RODRIGUES GALINDO,"4,036",Eleito,52.45,(sem coligação),
Prefeito,PE,AGRESTINA,PSB,40,ANTONIO ALVES DOS SANTOS,"5,245",Eleito,50.1,(sem coligação),
Prefeito,PE,AGRESTINA,PTB,14,JOSUE MENDES DA SILVA,"5,072",Não eleito,48.448,(sem coligação),
Prefeito,PE,AGRESTINA,PMN,33,SEVERINO ALVES DA SILVA,152,Não eleito,1.452,(sem coligação),
Prefeito,PE,ALAGOINHA,PFL,25,LENILSON FLAVIO BEZERRA DE  ALMEIDA,"3,676",Eleito,52.793,(sem coligação),
Prefeito,PE,ALAGOINHA,PSB,40,WILTON CLEITON RIBEIRO CAVALCANTI,"3,287",Não eleito,47.207,(sem coligação),
Prefeito,PE,AGUA PRETA,PSB,40,EDUARDO PASSOS COUTINHO CORREA DE OLIVEIRA,"5,874",Eleito,49.557,(sem coligação),
Prefeito,PE,AGUA PRETA,PPB,11,EUDO DE MAGALHAES LYRA,"5,620",Não eleito,47.414,(sem coligação),
Prefeito,PE,AGUA PRETA,PV,43,SANDRO BARRETO LINS,359,Não eleito,3.029,(sem coligação),
Prefeito,PE,ALIANCA,PSB,40,CARLOS JOSE DE ALMEIDA FREITAS,"9,611",Eleito,54.315,(sem coligação),
Prefeito,PE,ALIANCA,PMDB,15,ELANE VIEIRA DA SILVA,"8,084",Não eleito,45.685,(sem coligação),
Prefeito,PE,ANGELIM,PFL,25,MARCO ANTONIO LEAL CALADO,"2,082",Eleito,43.312,(sem coligação),
Prefeito,PE,ANGELIM,PDT,12,NELSON PEREIRA DA SILVA,905,Não eleito,18.827,(sem coligação),
Prefeito,PE,ANGELIM,PSB,40,OSCAR SOARES DA SILVA,"1,820",Não eleito,37.861,(sem coligação),
Prefeito,PE,AFOGADOS DA INGAZEIRA,PSDB,45,CESAR FRANKLIN LIBERAL DE MOURA,153,Não eleito,1.044,(sem coligação),
Prefeito,PE,AFOGADOS DA INGAZEIRA,PMDB,15,JOSE ERICKSON TORRES LOPES,"6,679",Não eleito,45.584,(sem coligação),
Prefeito,PE,AFOGADOS DA INGAZEIRA,PPS,23,MARIA GIZELDA SIMOES INACIO,"7,820",Eleito,53.372,(sem coligação),
Prefeito,PE,ALTINHO,PSDB,45,JOAO ALVES DA SILVA,"5,059",Não eleito,45.178,(sem coligação),
Prefeito,PE,ALTINHO,PSB,40,JOSE FERREIRA DE OMENA,"5,979",Eleito,53.393,(sem coligação),
Prefeito,PE,ALTINHO,PDT,12,WASHINGTON BENEVIDES DE MELO,160,Não eleito,1.429,(sem coligação),
Prefeito,PE,ABREU E LIMA,PSB,40,JAIRO DE SOUZA GONCALVES,"5,296",Não eleito,14.968,(sem coligação),
Prefeito,PE,ABREU E LIMA,PDT,12,JERONIMO GADELHA DE ALBUQUERQUE NETO,"17,369",Eleito,49.091,(sem coligação),
Prefeito,PE,ABREU E LIMA,PL,22,JOSE ALVES DE LUNA,261,Não eleito,0.738,(sem coligação),
Prefeito,PE,ABREU E LIMA,PT,13,JOSE MANDU DE AMORIM,"1,353",Não eleito,3.824,(sem coligação),
Prefeito,PE,ABREU E LIMA,PPB,11,MARCOS ANTONIO PEIXOTO DE SIQUEIRA,"10,080",Não eleito,28.49,(sem coligação),
Prefeito,PE,ABREU E LIMA,PSDB,45,OTAVIANO MEDEIROS DA SILVA,"1,022",Não eleito,2.889,(sem coligação),
Prefeito,PE,AGUAS BELAS,PTB,14,CLODOALDO BEZERRA JONATAS,"6,941",Eleito,45.422,(sem coligação),
Prefeito,PE,AGUAS BELAS,PMDB,15,JOAO SECUNDINO DE SOUZA,281,Não eleito,1.839,(sem coligação),
Prefeito,PE,AGUAS BELAS,PSC,20,JOSE CARLOS BEZERRA,"5,649",Não eleito,36.967,(sem coligação),
Prefeito,PE,AGUAS BELAS,PDT,12,JOSE CARNEIRO DE CARVALHO,93,Não eleito,0.609,(sem coligação),
Prefeito,PE,AGUAS BELAS,PSB,40,ROLAND JOSE POVOAS DE CARAVLHO,"2,317",Não eleito,15.163,(sem coligação),
Prefeito,PE,AMARAJI,PMN,33,ALBERICO BATISTA DOS ANJOS,404,Não eleito,4.269,(sem coligação),
Prefeito,PE,AMARAJI,PSB,40,ALVARO SOARES DE MELO,"3,069",Não eleito,32.428,(sem coligação),
Prefeito,PE,AMARAJI,PPS,23,JANIO GOUVEIA DA SILVA,"3,425",Eleito,36.19,(sem coligação),
Prefeito,PE,AMARAJI,PSDB,45,RILDO REIS GOUVEIA,"2,566",Não eleito,27.113,(sem coligação),
Prefeito,PE,BETANIA,PSDB,45,GENIVAL FERREIRA DE ARAUJO,"3,929",Eleito,70.818,(sem coligação),
Prefeito,PE,BETANIA,PSB,40,SIDNEI FERREIRA DE SOUZA,"1,619",Não eleito,29.182,(sem coligação),
Prefeito,PE,BOM CONSELHO,PFL,25,WALMIR SOARES DA SILVA,"8,683",Não eleito,47.098,(sem coligação),
Prefeito,PE,BELEM DE MARIA,PMDB,15,ALDENIS SILVA SANTOS,102,Não eleito,1.882,(sem coligação),
Prefeito,PE,BELEM DE MARIA,PSB,40,ROLPH EBER CASALE,"2,877",Eleito,53.091,(sem coligação),
Prefeito,PE,BELEM DE MARIA,PDT,12,SEVERINO GONCALVES DE LIMA,"2,440",Não eleito,45.027,(sem coligação),
Prefeito,PE,BOM JARDIM,PDT,12,EDMAR BARROS,327,Não eleito,2.137,(sem coligação),
Prefeito,PE,BOM JARDIM,PFL,25,FABIANO JOSE DE OLIVEIRA RUFINO RIBEIRO,"7,680",Eleito,50.196,(sem coligação),
Prefeito,PE,BOM JARDIM,PT,13,MARIANO JOSE DA SILVA,"7,293",Não eleito,47.667,(sem coligação),
Prefeito,PE,BREJINHO,PFL,25,JOSE VANDERLEI DA SILVA,"2,620",Eleito,64.184,(sem coligação),
Prefeito,PE,BREJINHO,PSB,40,LUIZ GONZAGA DE LUCENA LIMA,"1,462",Não eleito,35.816,(sem coligação),
Prefeito,PE,CALUMBI,PDT,12,NUMERIANO LUIZ DE SA,"1,784",Não eleito,44.356,(sem coligação),
Prefeito,PE,CALUMBI,PFL,25,SEVERINO BERNARDO DE LIMA,"2,238",Eleito,55.644,(sem coligação),
Prefeito,PE,CABO,PSB,40,ELIAS GOMES DA SILVA,"27,047",Eleito,41.925,(sem coligação),
Prefeito,PE,CABO,PFL,25,ELIAS MOISES DA SILVA,620,Não eleito,0.961,(sem coligação),
Prefeito,PE,CABO,PDT,12,ERONIDES FRANCISCO SOARES,"12,406",Não eleito,19.23,(sem coligação),
Prefeito,PE,CABO,PPB,11,LUIZ CABRAL DE OLIVEIRA FILHO,"22,932",Não eleito,35.546,(sem coligação),
Prefeito,PE,CABO,PTB,14,MORGE MIRIM RODRIGUES DA SILVA,"1,508",Não eleito,2.338,(sem coligação),
Prefeito,PE,CARPINA,PMDB,15,EDIVILSON FARIAS ALVES,"10,119",Não eleito,39.101,(sem coligação),
Prefeito,PE,CARPINA,PSB,40,JOAQUIM PINTO LAPA FILHO,"15,760",Eleito,60.899,(sem coligação),
Prefeito,PE,CAMARAGIBE,PTB,14,ALUIZIO CAVALCANTE DE PAULA ROCHA,"2,220",Não eleito,4.397,(sem coligação),
Prefeito,PE,CAMARAGIBE,PC do B,65,AVANI JOSE QUEIROZ DA SILVA,157,Não eleito,0.311,(sem coligação),
Prefeito,PE,CAMARAGIBE,PSL,17,CARLOS JOSEMAR LAPENDA,"8,110",Não eleito,16.062,(sem coligação),
Prefeito,PE,CAMARAGIBE,PPS,23,EDSON LUIZ DA SILVA,114,Não eleito,0.226,(sem coligação),
Prefeito,PE,BARRA DE GUABIRABA,PSDB,45,ATONIO BERNARDINO DA SILVA,24,Não eleito,0.428,(sem coligação),
Prefeito,PE,BARRA DE GUABIRABA,PSB,40,FRANCISCO JACOMO DE ARAUJO,"2,950",Eleito,52.557,(sem coligação),
Prefeito,PE,BARRA DE GUABIRABA,PSC,20,JOSE MANOEL DE ALMEIDA JUNIOR,"2,600",Não eleito,46.321,(sem coligação),
Prefeito,PE,BARRA DE GUABIRABA,PRP,44,VALDINA RODRIGUES SILVA,39,Não eleito,0.695,(sem coligação),
Prefeito,PE,ARARIPINA,PSB,40,EMANOEL SANTIAGO ALENCAR,"13,930",Eleito,48.164,(sem coligação),
Prefeito,PE,ARARIPINA,PFL,25,JOSE MUNIZ RAMOS,"8,223",Não eleito,28.432,(sem coligação),
Prefeito,PE,ARARIPINA,PDT,12,LUIZ WILSON ULISSES SAMPAIO,"6,769",Não eleito,23.404,(sem coligação),
Prefeito,PE,BREJO DA MADRE DE DEUS,PT,13,JOAO AMORIM DE FARIAS,471,Não eleito,3.374,(sem coligação),
Prefeito,PE,BREJO DA MADRE DE DEUS,PFL,25,JOSE INACIO DA SILVA,"7,220",Eleito,51.715,(sem coligação),
Prefeito,PE,BREJO DA MADRE DE DEUS,PSB,40,ROBERTO ABRAHAM ABRAHAMIAN ASFORA,"6,270",Não eleito,44.911,(sem coligação),
Prefeito,PE,BELEM DE SAO FRANCISCO,PMDB,15,ANIBAL DE CARVALHO SA RORIZ,"4,419",Não eleito,45.561,(sem coligação),
Prefeito,PE,BELEM DE SAO FRANCISCO,PSB,40,MANOEL DE ARAUJO CARVALHO CARIBE,"5,174",Eleito,53.346,(sem coligação),
Prefeito,PE,BELEM DE SAO FRANCISCO,PSDB,45,ROSANGELA TORRES DE SA,106,Não eleito,1.093,(sem coligação),
Prefeito,PE,CAMARAGIBE,PSDB,45,FRANCISCO LEOCADIO COUTINHO DA SILVEIRA,"16,684",Não eleito,33.042,(sem coligação),
Prefeito,PE,CAMARAGIBE,PDT,12,ILO JORGE DE SOUZA PEREIRA,"2,540",Não eleito,5.03,(sem coligação),
