Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,SP,SANTA ADELIA,PMDB,15,DORIVAL MONTEIRO DO AMARAL,"4,705",Eleito,53.557,PP / PDT / PTB / PMDB / PTN / PSC / PPS / PSB / PRP / PC do B,
Prefeito,SP,SANTA ADELIA,PT,13,EUCLYDES MARTINS BALANCIN,"4,080",Não eleito,46.443,PT / PL / PFL / PV,
Prefeito,SP,SANTA BARBARA D OESTE,PMDB,15,ALVARO ALVES CORREA,"11,613",Não eleito,12.778,PMDB / PRTB / PRP,
Prefeito,SP,SANTA CRUZ DAS PALMEIRAS,PT,13,GILCIMAR DANTAS,"10,467",Eleito,66.571,PT / PTB / PMDB / PV,
Prefeito,SP,SANTA ERNESTINA,PTB,14,JOSE CARLOS SIMÃO,"1,718",Eleito,48.724,PP / PTB,
Prefeito,SP,SANTA ERNESTINA,PSDB,45,RICARDO FERNANDES DE ABREU,"1,557",Não eleito,44.158,PSDB / PMDB,
Prefeito,SP,SANTA FE DO SUL,PMDB,15,ITAMAR FRANCISCO MACHADO BORGES,"8,476",Eleito,50.861,PDT / PT / PTB / PMDB / PL / PPS / PSB / PV,
Prefeito,SP,SANTA FE DO SUL,PSDB,45,ORTÊNCIO VIEIRA RAMOS SOBRINHO,"8,189",Não eleito,49.139,PSDB / PFL / PP,
Prefeito,SP,SANTA RITA DO PASSA QUATRO,PFL,25,AGENOR MAURO ZORZI,"8,384",Eleito,51.987,PP / PDT / PMDB / PFL,
Prefeito,SP,SANTA RITA DO PASSA QUATRO,PT,13,AMERICO ANTONINHO BARBUIO,"1,298",Não eleito,8.049,(sem coligação),
Prefeito,SP,SANTA RITA DO PASSA QUATRO,PV,43,JOAO ROBERTO ALVES DOS SANTOS JUNIOR,"6,445",Não eleito,39.964,PTB / PL / PPS / PSB / PV / PSDB,
Prefeito,SP,SANTA GERTRUDES,PFL,25,PEDRO APARECIDO GARCIA,"5,719",Não eleito,49.537,PP / PDT / PTB / PSL / PL / PFL / PSB / PSDB,
Prefeito,SP,SANTA GERTRUDES,PMDB,15,VALTIMIR RIBEIRÃO,"5,826",Eleito,50.463,PT / PMDB / PSC / PPS / PSDC / PV / PT do B,
Prefeito,SP,SANTA CLARA D OESTE,PFL,25,CILSO BRUNO DA SILVA,719,Não eleito,42.798,PDT / PTB / PMDB / PPS / PFL / PSDB,
Prefeito,SP,SANTA CLARA D OESTE,PL,22,GABRIEL DOS SANTOS FERNANDES MOLINA,961,Eleito,57.202,PP / PL,
Prefeito,SP,SANTA CRUZ DA CONCEICAO,PMDB,15,ANTONIO BENEDITO,940,Não eleito,40.5,PT / PMDB,
Prefeito,SP,SANTA CRUZ DA CONCEICAO,PSDB,45,JAIR CAPODIFOGLIO,"1,381",Eleito,59.5,PTB / PFL / PSDB,
Prefeito,SP,SANTA CRUZ DA ESPERANCA,PSDB,45,JAIME LEONEL DE ASSIS,644,Eleito,49.235,PP / PHS / PV / PSDB,
Prefeito,SP,SANTA CRUZ DA ESPERANCA,PMDB,15,JOÃO ANTÔNIO DO NASCIMENTO,67,Não eleito,5.122,(sem coligação),
Prefeito,SP,SANTA CRUZ DA ESPERANCA,PFL,25,JOAQUIM APARECIDO ROBERTO,572,Não eleito,43.731,PDT / PTB / PL / PPS / PFL,
Prefeito,SP,SANTA CRUZ DA ESPERANCA,PT,13,ROFS CECÍLIO JUSTINO,25,Não eleito,1.911,(sem coligação),
Prefeito,SP,SANTA CRUZ DAS PALMEIRAS,PSDB,45,RITA DE CASSIA PERES TEIXEIRA ZANATA,"5,256",Não eleito,33.429,PSDB / PP,
Prefeito,SP,SANTA LUCIA,PHS,23,ANTONIO CARLOS ABUABUD JUNIOR,"3,590",Eleito,64.592,PPS / PHS / PT / PRTB,
Prefeito,SP,SANTA LUCIA,PFL,25,ANTONIO SERGIO TRENTIM,"1,968",Não eleito,35.408,PP / PDT / PTB / PMDB / PSL / PL / PFL / PSB / PV / PSDB,
Prefeito,SP,SANTA CRUZ DO RIO PARDO,PSDB,45,ADILSON DONIZETI MIRA,"11,544",Eleito,48.66,PSDB / PDT / PSB / PP,
Prefeito,SP,SANTA CRUZ DO RIO PARDO,PT,13,OTACILIO PARRAS ASSIS,"9,117",Não eleito,38.429,PT / PTB / PMDB / PL / PPS,
Prefeito,SP,SANTA CRUZ DO RIO PARDO,PFL,25,WANDA RIOS,"3,063",Não eleito,12.911,PFL / PHS,
Prefeito,SP,SANTA MARIA DA SERRA,PDT,12,APARECIDO WALDOMIRO GREGOLIN,68,Não eleito,2.09,(sem coligação),
Prefeito,SP,SANTA MARIA DA SERRA,PSDB,45,ERCIDIO DONIZETE MARIANO,"1,790",Eleito,55.026,(sem coligação),
Prefeito,SP,SANTA MARIA DA SERRA,PMDB,15,IRINEO ZANI,"1,297",Não eleito,39.871,PMDB / PL / PPS,
Prefeito,SP,SANTA MARIA DA SERRA,PFL,25,PAULO RODRIGUES DAS NEVES,98,Não eleito,3.013,PFL / PTB,
Prefeito,SP,SANTA MERCEDES,PSDB,45,ADEMIR DE CASTRO,634,Não eleito,36.167,PTB / PSDB,
Prefeito,SP,SANTA MERCEDES,PFL,25,LAURO SORITA,941,Eleito,53.679,PT / PMDB / PL / PFL,
Prefeito,SP,SANTA MERCEDES,PP,11,MARIA HELENA DOS SANTOS OUSHIRO,178,Não eleito,10.154,PP / PDT / PRP,
Prefeito,SP,SANTA RITA D OESTE,PFL,25,CASSIO GIANINI,991,Eleito,100,PT / PMDB / PFL,
Prefeito,SP,SANTA RITA D OESTE,PSDB,45,JOÃO BAPTISTA LUJAN,0,Renúncia/falecimento/cassação após a eleição,0,PSDB / PP / PPS / PTB,
Prefeito,SP,SANTA ROSA DE VITERBO,PT,13,JOSÉ TADEU CHIAPERINI,"2,200",Não eleito,15.671,PT / PMDB / PSDC,
Prefeito,SP,SANTA ROSA DE VITERBO,PSDB,45,LUIS FERNANDO GASPERINI,"6,516",Eleito,46.414,PL / PSDB,
Prefeito,SP,SANTA ROSA DE VITERBO,PTB,14,VICENTE JOSÉ SERIO CINTRA,"5,323",Não eleito,37.916,PDT / PTB / PTN / PPS / PFL / PRTB / PV,
Prefeito,SP,SANTA ISABEL,PSDB,45,HÉLIO BUSCARIOLI,"16,276",Eleito,59.56,PL / PMN / PTC / PSDB,
Prefeito,SP,SANTA ISABEL,PT,13,JOSÉ FRANCISCO BARBOSA,591,Não eleito,2.163,(sem coligação),
Prefeito,SP,SANTA ISABEL,PMDB,15,MARIA ANGELA SANCHES,"2,711",Não eleito,9.921,PMDB / PSL / PPS / PAN / PSDC / PRTB / PT do B,
Prefeito,SP,SANTA ISABEL,PFL,25,WALDEMAR DE BRITO SIMÃO,"7,749",Não eleito,28.357,PP / PDT / PTB / PTN / PSC / PFL / PSB / PV,
Prefeito,SP,SANTA SALETE,PMDB,15,DERALDO NAZZI,534,Não eleito,43.987,PMDB / PT / PSB,
Prefeito,SP,SANTA SALETE,PFL,25,OSVALDENIR RIZZATO,680,Eleito,56.013,PTB / PFL / PSDB / PP,
Prefeito,SP,SANTO ANASTACIO,PT,13,AGRIPINO MIGUEL COSTA,"1,182",Não eleito,9.6,PT / PC do B,
Prefeito,SP,SANTO ANASTACIO,PTB,14,MANOEL BAPTISTA MENDES,"4,243",Não eleito,34.462,(sem coligação),
Prefeito,SP,SANTO ANASTACIO,PMDB,15,ROBERTO VOLPE,"6,887",Eleito,55.937,PMDB / PPS / PFL / PV,
Prefeito,SP,SANTO ANDRE,PSTU,16,EDGAR FERNANDES NETO,"1,074",Não eleito,0.282,(sem coligação),
Prefeito,SP,SANTO ANDRE,PSDC,27,GALILEO GOMES SILVEIRA,"2,695",Não eleito,0.707,(sem coligação),
Prefeito,SP,SANTO ANDRE,PT,13,JOÃO AVAMILENO,"176,874",2º turno,46.415,PT / PCB / PV / PC do B,
Prefeito,SP,SANTO ANDRE,PDT,12,JOSÉ DILSON DE CARVALHO,"15,661",Não eleito,4.11,(sem coligação),
Prefeito,SP,SANTO ANDRE,PSDB,45,NEWTON DA COSTA BRANDÃO,"161,087",2º turno,42.272,PP / PTB / PSL / PTN / PSC / PL / PPS / PFL / PAN / PRTB / PHS / PTC / PSB / PRP / PSDB / PRONA / PT do B,
Prefeito,SP,SANTO ANDRE,PCO,29,VLADIMIR DOS SANTOS STEIN,238,Não eleito,0.062,(sem coligação),
Prefeito,SP,SANTO ANDRE,PMDB,15,WILSON APARECIDO BIANCHI,"23,440",Não eleito,6.151,PMDB / PMN,
Prefeito,SP,SANTO ANTONIO DO JARDIM,PT,13,LIBERATO RODRIGUES SULATO,292,Não eleito,7.58,(sem coligação),
Prefeito,SP,SANTO ANTONIO DO JARDIM,PFL,25,LUIZ CLAUDIO TRINCHA,"2,064",Eleito,53.583,PFL / PP / PPS / PTB / PL,
Prefeito,SP,SANTO ANTONIO DO JARDIM,PMDB,15,PEDRO ALVES DOS SANTOS,"1,496",Não eleito,38.837,PDT / PMDB / PTN / PSDB,
Prefeito,SP,SANTANA DA PONTE PENSA,PT,13,ANTONIO ODAIR ROMAZZINI,654,Não eleito,49.173,PT / PMDB,
Prefeito,SP,SANTANA DA PONTE PENSA,PTB,14,SEBASTIAO CHIARETI ORTEGA,676,Eleito,50.827,PP / PTB / PFL,
Prefeito,SP,SANTANA DE PARNAIBA,PT,13,ARISTIDES OLIVEIRA RIBAS DE ANDRADE,"4,521",Não eleito,11.357,PT / PRP,
Prefeito,SP,SANTANA DE PARNAIBA,PRONA,56,CICERO DOS SANTOS,47,Não eleito,0.118,(sem coligação),
Prefeito,SP,SANTANA DE PARNAIBA,PSDB,45,EDUARDO SANASSAR FONSECA,"1,372",Não eleito,3.446,PP / PSDB,
Prefeito,SP,SANTANA DE PARNAIBA,PAN,26,FRANCISCO CESÁRIO BUENO,14,Não eleito,0.035,(sem coligação),
Prefeito,SP,SANTANA DE PARNAIBA,PFL,25,JOSE BENEDITO PEREIRA FERNANDES,"33,855",Eleito,85.044,PDT / PTB / PMDB / PSL / PTN / PSC / PL / PPS / PFL / PSDC / PRTB / PHS / PMN / PSB / PV / PC do B,
Prefeito,SP,SANTO ANTONIO DO ARACANGUA,PSB,40,EDGARD LOPES,12,Não eleito,0.24,PSDC / PSB,
Prefeito,SP,SANTO ANTONIO DO ARACANGUA,PT,13,LUIZ CARLOS DOS REIS NONATO,"2,460",Não eleito,49.249,(sem coligação),
Prefeito,SP,SANTO ANTONIO DO ARACANGUA,PSDB,45,ROBERTO JUNQUEIRA DE ANDRADE FILHO,"2,523",Eleito,50.511,PP / PTB / PMDB / PL / PPS / PFL / PSDB,
Prefeito,SP,SANTO ANTONIO DO PINHAL,PT,13,JOSÉ AUGUSTO DE GUARNIERI PEREIRA,"2,424",Eleito,55.622,PT / PSB / PTB / PPS,
Prefeito,SP,SANTO ANTONIO DO PINHAL,PV,43,MARCIO JOSÉ MARTINS,135,Não eleito,3.098,PV / PP,
Prefeito,SP,SANTO ANTONIO DO PINHAL,PSDB,45,MARIO LUIZ VIEIRA,"1,799",Não eleito,41.28,PSDB / PMDB / PFL / PL,
Prefeito,SP,SAO BERNARDO DO CAMPO,PCO,29,FATIMA APARECIDA PEREIRA,0,Registro negado antes da eleição,0,(sem coligação),
Prefeito,SP,SAO BERNARDO DO CAMPO,PT,13,VICENTE PAULO DA SILVA,"88,533",Não eleito,22.883,PT / PTB / PMDB / PC do B,
Prefeito,SP,SAO BERNARDO DO CAMPO,PSB,40,WILLIAM DIB,"295,487",Eleito,76.374,PP / PDT / PSL / PTN / PSC / PCB / PL / PPS / PFL / PAN / PSDC / PRTB / PHS / PMN / PTC / PSB / PV / PRP / PSDB / PRONA / PT do B,
Prefeito,SP,SANTO EXPEDITO,PMDB,15,IVANDECI JOSE CABRAL,975,Não eleito,48.411,PDT / PMDB / PL / PPS,
Prefeito,SP,SANTO EXPEDITO,PSDB,45,MOISÉS FERREIRA FERNANDES BELLOTO,"1,039",Eleito,51.589,PSDB / PP / PFL,
Prefeito,SP,SANTOPOLIS DO AGUAPEI,PP,11,HAROLDO ALVES PIO,"1,349",Eleito,54.549,PP / PT / PL / PSDB,
Prefeito,SP,SANTOPOLIS DO AGUAPEI,PMDB,15,MARIA LUCIENE DO CARMO,"1,124",Não eleito,45.451,PTB / PMDB / PFL / PV,
Prefeito,SP,SANTOS,PL,22,CARLOS EDUARDO ADEGAS,"2,501",Não eleito,1.028,PL / PRP,
Prefeito,SP,SANTOS,PMDB,15,JOÃO PAULO TAVARES PAPA,"69,419",2º turno,28.54,PP / PMDB / PFL / PRONA / PT do B,
Prefeito,SP,SANTO ANTONIO DA ALEGRIA,PPS,23,JOÃO BAPTISTA MATEUS DE LIMA,"2,445",Eleito,59.172,PPS / PTB / PMDB / PL / PSB,
Prefeito,SP,SANTO ANTONIO DA ALEGRIA,PT,13,VLADIMIR GERALDO DOS SANTOS,"1,687",Não eleito,40.828,PP / PT / PFL,
Prefeito,SP,SANTO ANTONIO DA POSSE,PP,11,ASSAD NACLE BARACAT,"3,293",Não eleito,30.807,(sem coligação),
Prefeito,SP,SANTO ANTONIO DA POSSE,PPS,23,NORBERTO DE OLIVÉRIO JUNIOR,"7,396",Eleito,69.193,PDT / PT / PTB / PSL / PL / PPS / PFL / PTC / PRP / PSDB / PC do B,
Prefeito,SP,SAO BENTO DO SAPUCAI,PPS,23,ANTONIO ADEMIR VENÂNCIO,"1,312",Não eleito,20.642,PPS / PSB / PTB / PDT / PL,
Prefeito,SP,SAO BENTO DO SAPUCAI,PT,13,BENEDITO MAURO ROSA VIEIRA,"1,207",Não eleito,18.99,PT / PV,
Prefeito,SP,SAO BENTO DO SAPUCAI,PSDB,45,ILDEFONSO MENDES NETO,"1,358",Não eleito,21.366,(sem coligação),
Prefeito,SP,SAO BENTO DO SAPUCAI,PFL,25,OSMAR MERISE,"2,479",Eleito,39.003,PFL / PMDB,
Prefeito,SP,SAO BERNARDO DO CAMPO,PSTU,16,ELIANA LUCIA FERREIRA COSTA,"2,877",Não eleito,0.744,(sem coligação),
Prefeito,SP,POMPEIA,PMDB,15,ÁLVARO PRIZÃO JANUÁRIO,"8,735",Eleito,73.944,PMDB / PFL / PL / PTB / PTN / PRP,
Prefeito,SP,POMPEIA,PT,13,ANTONIO ROBERTO BORSARI,"3,078",Não eleito,26.056,PP / PT / PPS / PSB,
Prefeito,SP,SANTOS,PSB,40,JOSE CARLOS CLEMENTE,"6,633",Não eleito,2.727,PSDC / PHS / PSB,
Prefeito,SP,SANTOS,PSTU,16,LUIZ ANTONIO XAVIER,789,Não eleito,0.324,(sem coligação),
Prefeito,SP,SANTOS,PDT,12,PAULO ALVES CORRÊA JUNIOR,"5,565",Não eleito,2.288,PDT / PSC,
Prefeito,SP,SANTOS,PSDB,45,RAUL CHRISTIANO DE OLIVEIRA SANCHES,"28,012",Não eleito,11.516,PPS / PRTB / PSDB,
Prefeito,SP,SANTOS,PT,13,TELMA SANDRA AUGUSTO DE SOUZA,"93,573",2º turno,38.47,PT / PCB / PMN / PV / PC do B,
Prefeito,SP,SANTOS,PTB,14,VICENTE FERNANDES CASCIONE,"36,744",Não eleito,15.106,PTB / PSL / PTN,
Prefeito,SP,PITANGUEIRAS,PTB,14,JOAQUIM BERNARDES TOSTES FILHO,"6,314",Não eleito,34.836,PTB / PDT / PFL / PPS / PL / PRP / PV,
Prefeito,SP,PITANGUEIRAS,PSDB,45,JUPERSO FERNANDES PEIXOTO,"3,520",Não eleito,19.421,PP / PMDB / PSDB,
Prefeito,SP,PITANGUEIRAS,PT,13,WALDIR DE FELÍCIO,"8,291",Eleito,45.743,PT / PMN / PSB,
Prefeito,SP,PIRATININGA,PSDB,45,MAURO MARTINÃO,"3,576",Eleito,52.923,PMDB / PPS / PFL / PSDB,
Prefeito,SP,PIRATININGA,PTB,14,ODAIL FALQUEIRO,"3,181",Não eleito,47.077,PP / PTB / PL / PSB,
Prefeito,SP,PLATINA,PMDB,15,DONIZETE APARECIDO FERREIRA DE LIMA,864,Eleito,43.287,PDT / PMDB / PL / PPS / PSDB,
Prefeito,SP,PLATINA,PFL,25,MAURO DE AZEVEDO CARRO,384,Não eleito,19.238,PP / PTB / PFL / PRTB / PV,
Prefeito,SP,PLATINA,PSB,40,WAGNER ROBERTO DE LIMA,748,Não eleito,37.475,(sem coligação),
Prefeito,SP,SAO JOAQUIM DA BARRA,PTN,19,JOÃO MATTARAIA NETO,337,Não eleito,1.31,(sem coligação),
Prefeito,SP,TIETE,PMDB,15,BASILIO SACONI NETO,"5,839",Eleito,55.924,PDT / PMDB / PPS,
Prefeito,SP,TIETE,PTB,14,JOSE CARLOS MELARE,0,Renúncia/falecimento/cassação antes da eleição,0,PP / PTB / PFL / PSB / PC do B,
Prefeito,SP,TIETE,PSDB,45,VLAMIR DE JESUS SANDEI,"4,602",Não eleito,44.076,PSDB / PL / PT,
Prefeito,SP,SAO JOAO DO PAU D ALHO,PTB,14,ALDO CARRARA JUNIOR,617,Não eleito,39.551,PTB / PMDB / PFL,
Prefeito,SP,SAO JOAO DO PAU D ALHO,PSDB,45,JOSÉ DINAEL PERLI,943,Eleito,60.449,PPS / PSDB,
Prefeito,SP,SAO JOAQUIM DA BARRA,PT,13,MARIA HELENA BORGES VANNUCHI,"12,606",Eleito,49.009,PT / PL / PSB / PV / PC do B,
Prefeito,SP,SAO JOAQUIM DA BARRA,PSDB,45,MÁRIO IDE,"1,611",Não eleito,6.263,(sem coligação),
Prefeito,SP,SAO JOAQUIM DA BARRA,PMDB,15,WAGNER JOSÉ SCHMIDT,"11,168",Não eleito,43.418,PMDB / PP / PFL / PDT / PTB / PSC / PPS / PSDC / PRTB / PRP,
Prefeito,SP,SAO JOSE DA BELA VISTA,PPS,23,JOSE BENEDITO DE FATIMA BARCELOS,"1,703",Não eleito,34.425,PPS / PSDB / PSDC / PSL / PC do B / PT,
Prefeito,SP,SAO JOSE DA BELA VISTA,PFL,25,MARIA MADALENA DE FREITAS GOMES,450,Não eleito,9.096,PFL / PV,
Prefeito,SP,SAO JOSE DA BELA VISTA,PMDB,15,SILVIO PEDRO DE OLIVEIRA,"1,012",Não eleito,20.457,(sem coligação),
Prefeito,SP,SAO JOSE DA BELA VISTA,PTB,14,WILSON TEIXEIRA FERRACIOLI,"1,782",Eleito,36.022,PTB / PL / PDT,
Prefeito,SP,SAO JOSE DO BARREIRO,PFL,25,PAULO ROBERTO DO PRADO,"1,268",Eleito,45.677,PDT / PFL / PHS / PSDB,
Prefeito,SP,SAO JOSE DO RIO PARDO,PSB,40,ELIANA NATALINA ZONTA MERLI GIANTOMASSI,"11,468",Não eleito,40.595,PT / PSB,
Prefeito,SP,SAO JOSE DO RIO PARDO,PSDB,45,JOAO BATISTA SANTURBANO,"16,782",Eleito,59.405,PTB / PMDB / PTN / PPS / PSDB,
Prefeito,SP,SAO FRANCISCO,PT,13,EDER GOMES DE FREITAS,677,Não eleito,35.389,(sem coligação),
Prefeito,SP,SAO FRANCISCO,PFL,25,NATANAEL VALERA,"1,236",Eleito,64.611,PFL / PSB / PTB / PP,
Prefeito,SP,SAO JOAO DA BOA VISTA,PTB,14,AQUEVIRQUE ANTONIO NHOLLA,"12,335",Não eleito,26.66,PDT / PTB / PSC / PL / PPS,
Prefeito,SP,SAO JOAO DA BOA VISTA,PT,13,JOÃO OTAVIO BASTOS JUNQUEIRA,"7,071",Não eleito,15.283,PT / PV / PC do B,
Prefeito,SP,SAO JOAO DA BOA VISTA,PRP,44,MARCOS ALBERTO VIEIRA,599,Não eleito,1.295,(sem coligação),
Prefeito,SP,SAO JOAO DA BOA VISTA,PMDB,15,NELSON MANCINI NICOLAU,"23,269",Eleito,50.293,PMDB / PTC,
Prefeito,SP,SAO JOAO DA BOA VISTA,PSDB,45,PLINIO ANTONIO PEREIRA QUINETE,"2,993",Não eleito,6.469,PFL / PSDB,
Prefeito,SP,SAO JOAO DAS DUAS PONTES,PPS,23,ORISVALDO RIBEIRO DA SILVA,840,Não eleito,47.059,PPS / PL / PSDB / PFL,
Prefeito,SP,SAO JOAO DAS DUAS PONTES,PMDB,15,ROSELI SIDNEI MARANGONI LÓIS,945,Eleito,52.941,PMDB / PP / PTB / PT / PSB,
Prefeito,SP,SAO JOAO DE IRACEMA,PPS,23,DAVID JOSÉ MARTINS RODRIGUES,"1,024",Eleito,100,PTB / PPS / PSDB,
Prefeito,SP,SAO JOSE DOS CAMPOS,PT,13,CARLOS JOSÉ DE ALMEIDA,"101,826",Não eleito,32.669,PP / PT / PTB / PSC / PFL / PSDC / PMN / PTC / PRP / PC do B / PT do B,
Prefeito,SP,SAO JOSE DOS CAMPOS,PSDB,45,EDUARDO PEDROSA CURY,"179,705",Eleito,57.654,PSL / PTN / PL / PPS / PSB / PSDB,
Prefeito,SP,SAO JOSE DOS CAMPOS,PV,43,FABRICIO ALBERTO CORREIA,"2,876",Não eleito,0.923,(sem coligação),
Prefeito,SP,SAO JOSE DOS CAMPOS,PDT,12,FERNANDO BAPTISTA DA COSTA,"10,907",Não eleito,3.499,PDT / PRTB / PHS / PRONA,
Prefeito,SP,SAO JOSE DOS CAMPOS,PMDB,15,ITAMAR COPPIO,"10,798",Não eleito,3.464,(sem coligação),
Prefeito,SP,SAO JOSE DOS CAMPOS,PSTU,16,LUIZ CARLOS PRATES,"4,558",Não eleito,1.462,(sem coligação),
Prefeito,SP,SAO JOSE DOS CAMPOS,PAN,26,ROSEMÁRIO MARTINS BERNARDINO,"1,023",Não eleito,0.328,(sem coligação),
Prefeito,SP,SAO MANUEL,PT,13,EUGENIO EDUARDO LANDI,"1,226",Não eleito,5.711,(sem coligação),
Prefeito,SP,SAO MANUEL,PSB,40,FLAVIO ROBERTO MASSARELLI SILVA,"13,470",Eleito,62.745,PPS / PFL / PAN / PTC / PSB / PV / PRP / PSDB,
Prefeito,SP,SAO MANUEL,PL,22,OMAR MATTIELLI DE CARVALHO,"6,772",Não eleito,31.545,PP / PDT / PTB / PMDB / PSL / PTN / PL / PRTB / PHS / PC do B,
Prefeito,SP,SAO JOSE DO BARREIRO,PL,22,ARTHUR BARBOSA PINTO,743,Não eleito,26.765,(sem coligação),
Prefeito,SP,SAO JOSE DO BARREIRO,PT,13,JOSE RICARDO PENNA FIRME,130,Não eleito,4.683,(sem coligação),
Prefeito,SP,SAO JOSE DO BARREIRO,PP,11,NELSON RIBEIRO MENDES,635,Não eleito,22.875,PP / PTB / PMDB / PSL / PPS,
Prefeito,SP,SAO JOSE DO RIO PRETO,PV,43,DANIEL CALDEIRA MATEUS,"2,239",Não eleito,1.094,(sem coligação),
Prefeito,SP,SAO JOSE DO RIO PRETO,PPS,23,EDSON EDINHO COELHO ARAUJO,"96,122",2º turno,46.986,PP / PMDB / PTN / PSC / PL / PPS / PRP / PC do B / PT do B,
Prefeito,SP,SAO JOSE DO RIO PRETO,PT,13,EDUARDO SIGNORINI NICOLAU,"5,523",Não eleito,2.7,(sem coligação),
Prefeito,SP,SAO JOSE DO RIO PRETO,PFL,25,MANOEL ANTUNES,"95,578",2º turno,46.72,PFL / PSDB / PSB / PSL / PMN / PHS,
Prefeito,SP,SAO JOSE DO RIO PRETO,PDT,12,REGINA HELENA MORGANTI FORNARI CHUEIRE,"5,114",Não eleito,2.5,PDT / PTB / PCB / PRTB,
Prefeito,SP,SAO LUIS DO PARAITINGA,PMDB,15,ALEX EUZEBIO TORRES,384,Não eleito,5.2,PMDB / PSL / PSB / PRP,
Prefeito,SP,SAO LUIS DO PARAITINGA,PRTB,28,ANTONIO AUGUSTO DE SOUZA,"2,919",Não eleito,39.531,PDT / PT / PTB / PL / PRTB,
Prefeito,SP,SAO LUIS DO PARAITINGA,PSDB,45,DANILO JOSE DE TOLEDO,"4,081",Eleito,55.268,PPS / PFL / PV / PSDB,
Prefeito,SP,SAO LOURENCO DA SERRA,PV,43,JOÃO NAZARENO PEDROSO DE OLIVEIRA,"1,312",Não eleito,29.523,PV / PTB / PTN,
Prefeito,SP,SAO LOURENCO DA SERRA,PL,22,JOSÉ DE JESUS LIMA,0,Renúncia/falecimento/cassação após a eleição,0,PP / PMDB / PSC / PL / PPS / PSDC / PMN / PSB / PRP,
Prefeito,SP,SAO LOURENCO DA SERRA,PSDB,45,JOSÉ MERLI,"2,724",Eleito,61.296,PFL / PSDB,
Prefeito,SP,SAO LOURENCO DA SERRA,PT,13,JOSE RICARDO ABUFARES,408,Não eleito,9.181,(sem coligação),
Prefeito,SP,SAO MIGUEL ARCANJO,PSDB,45,ANTONIO CELSO MOSSIN,"6,796",Eleito,40.866,PFL / PSB / PV / PSDB,
Prefeito,SP,SAO MIGUEL ARCANJO,PMDB,15,JOSE ANTONIO TERRA FRANCA,"3,701",Não eleito,22.255,PMDB / PPS,
Prefeito,SP,SAO MIGUEL ARCANJO,PT,13,LUIZ FERNANDO CORREA PIRES,293,Não eleito,1.762,(sem coligação),
Prefeito,SP,SAO MIGUEL ARCANJO,PTB,14,MIGUEL JOSE RIBEIRO,"5,840",Não eleito,35.117,(sem coligação),
Prefeito,SP,SAO PAULO,PCO,29,ANAI CAPRONI PINTO,"1,479",Não eleito,0.024,(sem coligação),
Prefeito,SP,SAO PAULO,PTC,36,CIRO TIZIANI MOURA,"6,111",Não eleito,0.099,PTC / PSC / PT do B / PRP,
Prefeito,SP,SAO PAULO,PSTU,16,DIRCEU TRAVESSO,"8,394",Não eleito,0.136,(sem coligação),
Prefeito,SP,SAO PAULO,PHS,31,FRANCISCO ROSSI DE ALMEIDA,"77,957",Não eleito,1.264,(sem coligação),
Prefeito,SP,SAO PAULO,PRONA,56,HAVANIR TAVARES DE ALMEIDA NIMTZ,"47,579",Não eleito,0.771,(sem coligação),
Prefeito,SP,SAO PAULO,PSDC,27,JOÃO MANUEL BAPTISTA,"1,627",Não eleito,0.026,(sem coligação),
Prefeito,SP,SAO PAULO,PV,43,JOSE LUIZ DE FRANÇA PENNA,"43,868",Não eleito,0.711,(sem coligação),
Prefeito,SP,SAO PAULO,PSDB,45,JOSÉ SERRA,"2,686,396",2º turno,43.558,PSDB / PFL / PPS,
Prefeito,SP,SAO PAULO,PCB,21,JOSÉ WALTER CANOAS,"3,138",Não eleito,0.051,(sem coligação),
Prefeito,SP,SAO PAULO,PSB,40,LUIZA ERUNDINA DE SOUSA,"244,090",Não eleito,3.958,PMDB / PMN / PSB,
Prefeito,SP,SAO PAULO,PT,13,MARTA TEREZA SUPLICY,"2,209,264",2º turno,35.822,PT / PTB / PSL / PL / PRTB / PC do B / PTN,
Prefeito,SP,SAO PAULO,PAN,26,OSMAR DE OLIVEIRA LINS,"16,339",Não eleito,0.265,(sem coligação),
Prefeito,SP,SAO PAULO,PDT,12,PAULO PEREIRA DA SILVA,"86,549",Não eleito,1.403,(sem coligação),
Prefeito,SP,SAO PAULO,PP,11,PAULO SALIM MALUF,"734,580",Não eleito,11.911,(sem coligação),
Prefeito,SP,SAO PEDRO,PTB,14,ANTONIETA ELIZA GHIROTTI ANTONELLI,"3,903",Não eleito,22.782,PL / PPS / PTB / PSDC,
Prefeito,SP,SAO PEDRO,PSB,40,ATILA SZOKE,520,Não eleito,3.035,(sem coligação),
Prefeito,SP,SAO PEDRO,PSDB,45,EDUARDO SPERANZA MODESTO,"9,857",Eleito,57.536,(sem coligação),
Prefeito,SP,SAO PEDRO,PMDB,15,JOSÉ ANTONIO FRANZIN,"1,994",Não eleito,11.639,PMDB / PFL,
Prefeito,SP,SAO PEDRO,PV,43,MARIA CRISTINA SPADACCIA SILVÉRIO,96,Não eleito,0.56,(sem coligação),
Prefeito,SP,SAO PEDRO,PT,13,MESSIAS TELLES FERREIRA JUNIOR,762,Não eleito,4.448,(sem coligação),
