ano,turno,tipo_eleicao,sigla_uf,id_municipio,cargo,numero_candidato,sequencial_candidato,resultado,sigla_partido,id_municipio_tse,id_candidato_bd,votos
2016,1,eleicao ordinaria,PR,4110102,prefeito,12,160000010576,nao eleito,PDT,75973,0.0,757
2016,1,eleicao ordinaria,PR,4110102,prefeito,55,160000002757,eleito,PSD,75973,0.0,11595
2016,1,eleicao ordinaria,PR,4110201,prefeito,45,160000011262,nao eleito,PSDB,75990,0.0,2535
2016,1,eleicao ordinaria,PR,4110201,prefeito,55,160000006286,eleito,PSD,75990,0.0,4359
2016,1,eleicao ordinaria,PR,4110300,prefeito,10,160000018313,eleito,PRB,76015,0.0,1225
2016,1,eleicao ordinaria,PR,4110300,prefeito,14,160000004887,nao eleito,PTB,76015,0.0,1160
2016,1,eleicao ordinaria,PR,4110409,prefeito,11,160000032919,nao eleito,PP,79618,0.0,1418
2016,1,eleicao ordinaria,PR,4110409,prefeito,45,160000023155,eleito,PSDB,79618,0.0,1842
2016,1,eleicao ordinaria,PR,4110508,prefeito,20,160000031579,eleito,PSC,76031,0.0,5152
2016,1,eleicao ordinaria,PR,4110508,prefeito,22,160000017077,nao eleito,PR,76031,0.0,3703
2016,1,eleicao ordinaria,PR,4110607,prefeito,40,160000024441,nao eleito,PSB,76058,0.0,2090
2016,1,eleicao ordinaria,PR,4110607,prefeito,45,160000024722,eleito,PSDB,76058,0.0,7440
2016,1,eleicao ordinaria,PR,4110656,prefeito,15,160000001808,eleito,PMDB,74403,0.0,1430
2016,1,eleicao ordinaria,PR,4110656,prefeito,45,160000010406,nao eleito,PSDB,74403,0.0,783
2016,1,eleicao ordinaria,PR,4110706,prefeito,11,160000005652,nao eleito,PP,76074,0.0,2384
2016,1,eleicao ordinaria,PR,4110706,prefeito,12,160000031727,nao eleito,PDT,76074,0.0,8029
2016,1,eleicao ordinaria,PR,4110706,prefeito,14,160000004972,nao eleito,PTB,76074,0.0,820
2016,1,eleicao ordinaria,PR,4110706,prefeito,31,160000029544,nao eleito,PHS,76074,0.0,111
2016,1,eleicao ordinaria,PR,4110706,prefeito,43,160000027531,nao eleito,PV,76074,0.0,5028
2016,1,eleicao ordinaria,PR,4110706,prefeito,45,160000006282,eleito,PSDB,76074,0.0,18065
2016,1,eleicao ordinaria,PR,4110805,prefeito,10,160000008314,nao eleito,PRB,76090,0.0,158
2016,1,eleicao ordinaria,PR,4110805,prefeito,11,160000025643,eleito,PP,76090,0.0,2632
2016,1,eleicao ordinaria,PR,4110805,prefeito,15,160000013315,nao eleito,PMDB,76090,0.0,2051
2016,1,eleicao ordinaria,PR,4110805,prefeito,23,160000031667,nao eleito,PPS,76090,0.0,1759
2016,1,eleicao ordinaria,PR,4110904,prefeito,14,160000026997,eleito,PTB,76112,0.0,2558
2016,1,eleicao ordinaria,PR,4110953,prefeito,12,160000037754,eleito,PDT,75000,0.0,3976
2016,1,eleicao ordinaria,PR,4111001,prefeito,12,160000005186,eleito,PDT,76139,0.0,2602
2016,1,eleicao ordinaria,PR,4111001,prefeito,70,160000014740,nao eleito,PT do B,76139,0.0,40
2016,1,eleicao ordinaria,PR,4111001,prefeito,77,160000031701,nao eleito,SD,76139,0.0,1726
2016,1,eleicao ordinaria,PR,4111100,prefeito,11,160000014264,nao eleito,PP,76155,0.0,1603
2016,1,eleicao ordinaria,PR,4111100,prefeito,25,160000025128,eleito,DEM,76155,0.0,2560
2016,1,eleicao ordinaria,PR,4111209,prefeito,11,160000029743,eleito,PP,76171,0.0,4102
2016,1,eleicao ordinaria,PR,4111209,prefeito,12,160000020295,nao eleito,PDT,76171,0.0,3714
2016,1,eleicao ordinaria,PR,4111258,prefeito,12,160000012439,nao eleito,PDT,74446,0.0,6693
2016,1,eleicao ordinaria,PR,4111258,prefeito,23,160000027839,nao eleito,PPS,74446,0.0,1957
2016,1,eleicao ordinaria,PR,4111258,prefeito,55,160000016991,eleito,PSD,74446,0.0,7882
2016,1,eleicao ordinaria,PR,4111308,prefeito,15,160000002931,eleito,PMDB,76198,0.0,1215
2016,1,eleicao ordinaria,PR,4111308,prefeito,51,160000004033,nao eleito,PEN,76198,0.0,133
2016,1,eleicao ordinaria,PR,4111308,prefeito,55,160000001842,nao eleito,PSD,76198,0.0,1148
2016,1,eleicao ordinaria,PR,4111407,prefeito,12,160000016407,nao eleito,PDT,76210,0.0,1289
2016,1,eleicao ordinaria,PR,4111407,prefeito,25,160000004296,nao eleito,DEM,76210,0.0,3313
2016,1,eleicao ordinaria,PR,4111407,prefeito,45,160000003369,eleito,PSDB,76210,0.0,4202
2016,1,eleicao ordinaria,PR,4111506,prefeito,22,160000023282,nao eleito,PR,76236,0.0,4510
2016,1,eleicao ordinaria,PR,4111506,prefeito,23,160000033727,nao eleito,PPS,76236,0.0,2229
2016,1,eleicao ordinaria,PR,4111506,prefeito,45,160000005963,eleito,PSDB,76236,0.0,11813
2016,1,eleicao ordinaria,PR,4111555,prefeito,20,160000025022,eleito,PSC,74462,0.0,2821
2016,1,eleicao ordinaria,PR,4111555,prefeito,22,160000030162,nao eleito,PR,74462,0.0,2097
2016,1,eleicao ordinaria,PR,4111605,prefeito,12,160000030268,nao eleito,PDT,76252,0.0,92
2016,1,eleicao ordinaria,PR,4111605,prefeito,15,160000019767,nao eleito,PMDB,76252,0.0,885
2016,1,eleicao ordinaria,PR,4111605,prefeito,18,160000010350,nao eleito,REDE,76252,0.0,91
2016,1,eleicao ordinaria,PR,4111605,prefeito,55,160000022286,eleito,PSD,76252,0.0,974
2016,1,eleicao ordinaria,PR,4111704,prefeito,15,160000014000,nao eleito,PMDB,76279,0.0,1712
2016,1,eleicao ordinaria,PR,4111704,prefeito,45,160000012403,eleito,PSDB,76279,0.0,1909
2016,1,eleicao ordinaria,PR,4111803,prefeito,13,160000022663,nao eleito,PT,76295,0.0,6483
2016,1,eleicao ordinaria,PR,4111803,prefeito,25,160000014941,eleito,DEM,76295,0.0,11833
2016,1,eleicao ordinaria,PR,4111803,prefeito,28,160000015414,nao eleito,PRTB,76295,0.0,620
2016,1,eleicao ordinaria,PR,4111803,prefeito,31,160000014967,nao eleito,PHS,76295,0.0,1291
2016,1,eleicao ordinaria,PR,4111803,prefeito,50,160000022354,nao eleito,PSOL,76295,0.0,3022
2016,1,eleicao ordinaria,PR,4111803,prefeito,51,160000015094,nao eleito,PEN,76295,0.0,272
2016,1,eleicao ordinaria,PR,4111902,prefeito,45,160000005593,eleito,PSDB,76317,0.0,4478
2016,1,eleicao ordinaria,PR,4111902,prefeito,55,160000002974,nao eleito,PSD,76317,0.0,3657
2016,1,eleicao ordinaria,PR,4112009,prefeito,31,160000013583,eleito,PHS,76333,0.0,11685
2016,1,eleicao ordinaria,PR,4112108,prefeito,11,160000017825,nao eleito,PP,76350,0.0,4115
2016,1,eleicao ordinaria,PR,4112108,prefeito,20,160000015590,eleito,PSC,76350,0.0,7000
2016,1,eleicao ordinaria,PR,4112108,prefeito,77,160000009589,nao eleito,SD,76350,0.0,1589
2016,1,eleicao ordinaria,PR,4112207,prefeito,40,160000025434,eleito,PSB,76376,0.0,4034
2016,1,eleicao ordinaria,PR,4112306,prefeito,25,160000018779,eleito,DEM,76392,0.0,2008
2016,1,eleicao ordinaria,PR,4112405,prefeito,15,160000032787,nao eleito,PMDB,76414,0.0,2413
2016,1,eleicao ordinaria,PR,4112405,prefeito,40,160000017723,eleito,PSB,76414,0.0,3385
2016,1,eleicao ordinaria,PR,4112504,prefeito,23,160000013392,eleito,PPS,76430,0.0,5303
2016,1,eleicao ordinaria,PR,4112504,prefeito,25,160000032785,nao eleito,DEM,76430,0.0,1857
2016,1,eleicao ordinaria,PR,4112603,prefeito,11,160000002907,eleito,PP,76457,0.0,616
2016,1,eleicao ordinaria,PR,4112603,prefeito,25,160000002803,nao eleito,DEM,76457,0.0,605
2016,1,eleicao ordinaria,PR,4112702,prefeito,12,160000020075,nao eleito,PDT,76473,0.0,3498
2016,1,eleicao ordinaria,PR,4112702,prefeito,20,160000018472,eleito,PSC,76473,0.0,4329
2016,1,eleicao ordinaria,PR,4112751,prefeito,15,160000002901,eleito,PMDB,79979,0.0,3302
2016,1,eleicao ordinaria,PR,4112751,prefeito,25,160000005233,nao eleito,DEM,79979,0.0,2943
2016,1,eleicao ordinaria,PR,4112801,prefeito,45,160000013526,eleito,PSDB,76490,0.0,5519
2016,1,eleicao ordinaria,PR,4112801,prefeito,51,160000006302,nao eleito,PEN,76490,0.0,1150
2016,1,eleicao ordinaria,PR,4112900,prefeito,25,160000004104,eleito,DEM,76511,0.0,1476
2016,1,eleicao ordinaria,PR,4112900,prefeito,33,160000023560,nao eleito,PMN,76511,0.0,816
2016,1,eleicao ordinaria,PR,4112959,prefeito,45,160000025116,nao eleito,PSDB,84638,0.0,2379
2016,1,eleicao ordinaria,PR,4112959,prefeito,55,160000015669,eleito,PSD,84638,0.0,2728
2016,1,eleicao ordinaria,PR,4113007,prefeito,12,160000025154,nao eleito,PDT,76538,0.0,2172
2016,1,eleicao ordinaria,PR,4113007,prefeito,45,160000032644,eleito,PSDB,76538,0.0,2664
2016,1,eleicao ordinaria,PR,4113106,prefeito,15,160000001914,nao eleito,PMDB,76554,0.0,1214
2016,1,eleicao ordinaria,PR,4113106,prefeito,45,160000012393,eleito,PSDB,76554,0.0,1918
2016,1,eleicao ordinaria,PR,4113205,prefeito,13,160000027589,nao eleito,PT,76570,0.0,8292
2016,1,eleicao ordinaria,PR,4113205,prefeito,15,160000020260,eleito,PMDB,76570,0.0,13372
2016,1,eleicao ordinaria,PR,4113205,prefeito,28,160000005835,nao eleito,PRTB,76570,0.0,1944
2016,1,eleicao ordinaria,PR,4113205,prefeito,45,160000018866,nao eleito,PSDB,76570,0.0,4390
2016,1,eleicao ordinaria,PR,4113254,prefeito,17,160000016758,eleito,PSL,74985,0.0,2175
2016,1,eleicao ordinaria,PR,4113254,prefeito,22,160000003011,nao eleito,PR,74985,0.0,1918
2016,1,eleicao ordinaria,PR,4113304,prefeito,13,160000029347,nao eleito,PT,76597,0.0,747
2016,1,eleicao ordinaria,PR,4113304,prefeito,20,160000029775,eleito,PSC,76597,0.0,10180
2016,1,eleicao ordinaria,PR,4113304,prefeito,27,160000020258,nao eleito,PSDC,76597,0.0,7815
2016,1,eleicao ordinaria,PR,4113403,prefeito,14,160000031033,nao eleito,PTB,76619,0.0,1398
2016,1,eleicao ordinaria,PR,4113403,prefeito,55,160000013339,eleito,PSD,76619,0.0,1696
2016,1,eleicao ordinaria,PR,4113429,prefeito,25,160000002527,nao eleito,DEM,74489,0.0,1446
2016,1,eleicao ordinaria,PR,4113429,prefeito,31,160000020241,eleito,PHS,74489,0.0,1458
2016,1,eleicao ordinaria,PR,4113452,prefeito,22,160000021569,eleito,PR,74047,0.0,2198
2016,1,eleicao ordinaria,PR,4113452,prefeito,55,160000013720,nao eleito,PSD,74047,0.0,1783
2016,1,eleicao ordinaria,PR,4113502,prefeito,22,160000018104,nao eleito,PR,76635,0.0,4663
2016,1,eleicao ordinaria,PR,4113502,prefeito,43,160000019707,nao eleito,PV,76635,0.0,135
2016,1,eleicao ordinaria,PR,4113502,prefeito,55,160000015229,nao eleito,PSD,76635,0.0,2391
2016,1,eleicao ordinaria,PR,4113502,prefeito,77,160000007134,eleito,SD,76635,0.0,4942
2016,1,eleicao ordinaria,PR,4113601,prefeito,15,160000027169,eleito,PMDB,76651,0.0,1732
2016,1,eleicao ordinaria,PR,4113601,prefeito,45,160000021817,nao eleito,PSDB,76651,0.0,1651
2016,1,eleicao ordinaria,PR,4113700,prefeito,10,160000012577,nao eleito,PRB,536746,0.0,7904
2016,1,eleicao ordinaria,PR,4113700,prefeito,11,160000031903,eleito,PP,536746,0.0,136360
2016,1,eleicao ordinaria,PR,4113700,prefeito,13,160000018077,nao eleito,PT,536746,0.0,4646
2016,1,eleicao ordinaria,PR,4113700,prefeito,23,160000015730,nao eleito,PPS,536746,0.0,17452
2016,1,eleicao ordinaria,PR,4113700,prefeito,33,160000025037,nao eleito,PMN,536746,0.0,1579
2016,1,eleicao ordinaria,PR,4113700,prefeito,45,160000022963,nao eleito,PSDB,536746,0.0,93415
2016,1,eleicao ordinaria,PR,4113700,prefeito,50,160000006715,nao eleito,PSOL,536746,0.0,3067
2016,1,eleicao ordinaria,PR,4113734,prefeito,12,160000011942,eleito,PDT,75809,0.0,2514
2016,1,eleicao ordinaria,PR,4113734,prefeito,15,160000007316,nao eleito,PMDB,75809,0.0,2390
2016,1,eleicao ordinaria,PR,4113759,prefeito,14,160000011493,eleito,PTB,84590,0.0,2651
2016,1,eleicao ordinaria,PR,4113759,prefeito,17,160000003232,nao eleito,PSL,84590,0.0,114
2016,1,eleicao ordinaria,PR,4113759,prefeito,45,160000012441,nao eleito,PSDB,84590,0.0,788
2016,1,eleicao ordinaria,PR,4113809,prefeito,12,160000023892,eleito,PDT,76694,0.0,2052
2016,1,eleicao ordinaria,PR,4113809,prefeito,15,160000022648,nao eleito,PMDB,76694,0.0,1464
2016,1,eleicao ordinaria,PR,4113908,prefeito,14,160000031564,nao eleito,PTB,76716,0.0,386
2016,1,eleicao ordinaria,PR,4113908,prefeito,15,160000030858,nao eleito,PMDB,76716,0.0,375
2016,1,eleicao ordinaria,PR,4113908,prefeito,20,160000022628,eleito,PSC,76716,0.0,3056
2016,1,eleicao ordinaria,PR,4113908,prefeito,22,160000009073,nao eleito,PR,76716,0.0,430
2016,1,eleicao ordinaria,PR,4113908,prefeito,27,160000024368,nao eleito,PSDC,76716,0.0,1621
2016,1,eleicao ordinaria,PR,4113908,prefeito,43,160000007681,nao eleito,PV,76716,0.0,2613
2016,1,eleicao ordinaria,PR,4114005,prefeito,23,160000015754,nao eleito,PPS,76732,0.0,3004
2016,1,eleicao ordinaria,PR,4114005,prefeito,31,160000023726,nao eleito,PHS,76732,0.0,1484
2016,1,eleicao ordinaria,PR,4114005,prefeito,55,160000026175,eleito,PSD,76732,0.0,4566
2016,1,eleicao ordinaria,PR,4114104,prefeito,33,160000024948,nao eleito,PMN,76759,0.0,1714
2016,1,eleicao ordinaria,PR,4114104,prefeito,40,160000009053,eleito,PSB,76759,0.0,6566
2016,1,eleicao ordinaria,PR,4114104,prefeito,45,160000002911,nao eleito,PSDB,76759,0.0,4493
2016,1,eleicao ordinaria,PR,4114203,prefeito,12,160000020192,eleito,PDT,76775,0.0,10418
2016,1,eleicao ordinaria,PR,4114203,prefeito,23,160000006967,nao eleito,PPS,76775,0.0,9735
2016,1,eleicao ordinaria,PR,4114302,prefeito,10,160000022214,nao eleito,PRB,76791,0.0,2206
2016,1,eleicao ordinaria,PR,4114302,prefeito,20,160000013581,eleito,PSC,76791,0.0,5523
2016,1,eleicao ordinaria,PR,4114302,prefeito,45,160000023697,nao eleito,PSDB,76791,0.0,2921
2016,1,eleicao ordinaria,PR,4114302,prefeito,90,160000026996,nao eleito,PROS,76791,0.0,4204
2016,1,eleicao ordinaria,PR,4114351,prefeito,20,160000004256,nao eleito,PSC,75469,0.0,1317
2016,1,eleicao ordinaria,PR,4114351,prefeito,22,160000003261,nao eleito,PR,75469,0.0,61
2016,1,eleicao ordinaria,PR,4114351,prefeito,43,160000004201,eleito,PV,75469,0.0,1378
2016,1,eleicao ordinaria,PR,4114401,prefeito,45,160000022878,eleito,PSDB,75116,0.0,6622
2016,1,eleicao ordinaria,PR,4114500,prefeito,20,160000005820,nao eleito,PSC,76813,0.0,993
2016,1,eleicao ordinaria,PR,4114500,prefeito,22,160000013528,eleito,PR,76813,0.0,3858
2016,1,eleicao ordinaria,PR,4114500,prefeito,33,160000002548,nao eleito,PMN,76813,0.0,3796
2016,1,eleicao ordinaria,PR,4114609,prefeito,12,160000029794,nao eleito,PDT,76830,0.0,10374
2016,1,eleicao ordinaria,PR,4114609,prefeito,22,160000030631,nao eleito,PR,76830,0.0,394
2016,1,eleicao ordinaria,PR,4114609,prefeito,23,160000024282,nao eleito,PPS,76830,0.0,2062
2016,1,eleicao ordinaria,PR,4114609,prefeito,25,160000023360,eleito,DEM,76830,0.0,16682
2016,1,eleicao ordinaria,PR,4114609,prefeito,50,160000026462,nao eleito,PSOL,76830,0.0,483
2016,1,eleicao ordinaria,PR,4114609,prefeito,90,160000018492,nao eleito,PROS,76830,0.0,212
2016,1,eleicao ordinaria,PR,4114708,prefeito,15,160000025911,nao eleito,PMDB,76856,0.0,1182
2016,1,eleicao ordinaria,PR,4114708,prefeito,20,160000033419,eleito,PSC,76856,0.0,2865
2016,1,eleicao ordinaria,PR,4114807,prefeito,11,160000030160,eleito,PP,76872,0.0,10211
2016,1,eleicao ordinaria,PR,4114807,prefeito,23,160000030814,nao eleito,PPS,76872,0.0,4392
2016,1,eleicao ordinaria,PR,4114906,prefeito,17,160000005676,nao eleito,PSL,74330,0.0,257
2016,1,eleicao ordinaria,PR,4114906,prefeito,23,160000025914,nao eleito,PPS,74330,0.0,2226
2016,1,eleicao ordinaria,PR,4114906,prefeito,43,160000008979,eleito,PV,74330,0.0,3302
2016,1,eleicao ordinaria,PR,4115002,prefeito,11,160000026339,eleito,PP,79758,0.0,2894
2016,1,eleicao ordinaria,PR,4115002,prefeito,55,160000029557,nao eleito,PSD,79758,0.0,2079
2016,1,eleicao ordinaria,PR,4115101,prefeito,20,160000023341,eleito,PSC,76899,0.0,3868
2016,1,eleicao ordinaria,PR,4115101,prefeito,55,160000037574,nao eleito,PSD,76899,0.0,2696
2016,1,eleicao ordinaria,PR,4115200,prefeito,11,160000034091,2o turno,PP,384550,0.0,77196
2016,1,eleicao ordinaria,PR,4115200,prefeito,12,160000034129,2o turno,PDT,384550,0.0,56156
2016,1,eleicao ordinaria,PR,4115200,prefeito,13,160000034092,nao eleito,PT,384550,0.0,13966
2016,1,eleicao ordinaria,PR,4115200,prefeito,16,160000034160,nao eleito,PSTU,384550,0.0,289
2016,1,eleicao ordinaria,PR,4115200,prefeito,18,160000034155,nao eleito,REDE,384550,0.0,3718
2016,1,eleicao ordinaria,PR,4115200,prefeito,40,160000034088,nao eleito,PSB,384550,0.0,42510
2016,1,eleicao ordinaria,PR,4115200,prefeito,50,160000034194,nao eleito,PSOL,384550,0.0,417
2016,1,eleicao ordinaria,PR,4115200,prefeito,70,160000034187,nao eleito,PT do B,384550,0.0,255
2016,1,eleicao ordinaria,PR,4115309,prefeito,12,160000015426,eleito,PDT,76937,0.0,2428
2016,1,eleicao ordinaria,PR,4115309,prefeito,22,160000019754,nao eleito,PR,76937,0.0,2279
2016,1,eleicao ordinaria,PR,4115358,prefeito,15,160000006479,nao eleito,PMDB,74500,0.0,1196
2016,1,eleicao ordinaria,PR,4115358,prefeito,23,160000004585,eleito,PPS,74500,0.0,3091
2016,1,eleicao ordinaria,PR,4115408,prefeito,11,160000012482,nao eleito,PP,76953,0.0,3247
2016,1,eleicao ordinaria,PR,4115408,prefeito,31,160000027266,eleito,PHS,76953,0.0,5699
2016,1,eleicao ordinaria,PR,4115457,prefeito,22,160000023480,nao eleito,PR,75485,0.0,1155
2016,1,eleicao ordinaria,PR,4115457,prefeito,45,160000010415,eleito,PSDB,75485,0.0,2033
2016,1,eleicao ordinaria,PR,4115507,prefeito,15,160000009014,eleito,PMDB,76970,0.0,2055
2016,1,eleicao ordinaria,PR,4115507,prefeito,45,160000017269,nao eleito,PSDB,76970,0.0,1275
2016,1,eleicao ordinaria,PR,4115606,prefeito,11,160000028004,eleito,PP,76996,0.0,6151
2016,1,eleicao ordinaria,PR,4115606,prefeito,15,160000029144,nao eleito,PMDB,76996,0.0,3863
2016,1,eleicao ordinaria,PR,4115705,prefeito,15,160000023073,nao eleito,PMDB,79634,0.0,1802
2016,1,eleicao ordinaria,PR,4115705,prefeito,22,160000008289,eleito,PR,79634,0.0,10904
2016,1,eleicao ordinaria,PR,4115705,prefeito,31,160000024700,nao eleito,PHS,79634,0.0,729
2016,1,eleicao ordinaria,PR,4115705,prefeito,40,160000022403,nao eleito,PSB,79634,0.0,5966
2016,1,eleicao ordinaria,PR,4115705,prefeito,43,160000008410,nao eleito,PV,79634,0.0,699
2016,1,eleicao ordinaria,PR,4115705,prefeito,70,160000010891,nao eleito,PT do B,79634,0.0,124
2016,1,eleicao ordinaria,PR,4115739,prefeito,11,160000013824,eleito,PP,74527,0.0,1674
2016,1,eleicao ordinaria,PR,4115739,prefeito,40,160000006243,nao eleito,PSB,74527,0.0,1088
2016,1,eleicao ordinaria,PR,4115754,prefeito,14,160000013980,eleito,PTB,74543,0.0,3097
2016,1,eleicao ordinaria,PR,4115754,prefeito,36,160000018546,nao eleito,PTC,74543,0.0,193
2016,1,eleicao ordinaria,PR,4115804,prefeito,12,160000025934,nao eleito,PDT,77011,0.0,8130
2016,1,eleicao ordinaria,PR,4115804,prefeito,45,160000005940,eleito,PSDB,77011,0.0,14181
2016,1,eleicao ordinaria,PR,4115804,prefeito,55,160000029033,nao eleito,PSD,77011,0.0,3680
2016,1,eleicao ordinaria,PR,4115853,prefeito,15,160000003652,eleito,PMDB,74560,0.0,2066
2016,1,eleicao ordinaria,PR,4115853,prefeito,45,160000010606,nao eleito,PSDB,74560,0.0,1935
2016,1,eleicao ordinaria,PR,4115903,prefeito,11,160000016105,eleito,PP,77038,0.0,1368
2016,1,eleicao ordinaria,PR,4115903,prefeito,55,160000001932,nao eleito,PSD,77038,0.0,615
2016,1,eleicao ordinaria,PR,4116000,prefeito,45,160000022735,eleito,PSDB,77054,0.0,1350
2016,1,eleicao ordinaria,PR,4116059,prefeito,11,160000022545,eleito,PP,84697,0.0,3853
2016,1,eleicao ordinaria,PR,4116059,prefeito,15,160000019897,nao eleito,PMDB,84697,0.0,3540
2016,1,eleicao ordinaria,PR,4116059,prefeito,54,160000015811,nao eleito,PPL,84697,0.0,329
2016,1,eleicao ordinaria,PR,4116109,prefeito,15,160000027196,eleito,PMDB,77070,0.0,3886
2016,1,eleicao ordinaria,PR,4116208,prefeito,15,160000013150,eleito,PMDB,77097,0.0,5567
2016,1,eleicao ordinaria,PR,4116208,prefeito,18,160000031577,nao eleito,REDE,77097,0.0,3792
2016,1,eleicao ordinaria,PR,4116208,prefeito,45,160000014094,nao eleito,PSDB,77097,0.0,2028
2016,1,eleicao ordinaria,PR,4116307,prefeito,13,160000021805,nao eleito,PT,77119,0.0,1442
2016,1,eleicao ordinaria,PR,4116307,prefeito,15,160000011031,eleito,PMDB,77119,0.0,1623
2016,1,eleicao ordinaria,PR,4116406,prefeito,15,160000023624,nao eleito,PMDB,77135,0.0,607
2016,1,eleicao ordinaria,PR,4116406,prefeito,22,160000016023,eleito,PR,77135,0.0,1257
2016,1,eleicao ordinaria,PR,4116406,prefeito,25,160000020952,nao eleito,DEM,77135,0.0,1004
2016,1,eleicao ordinaria,PR,4116505,prefeito,11,160000018797,eleito,PP,77151,0.0,750
2016,1,eleicao ordinaria,PR,4116505,prefeito,14,160000003649,nao eleito,PTB,77151,0.0,513
2016,1,eleicao ordinaria,PR,4116505,prefeito,33,160000002448,nao eleito,PMN,77151,0.0,127
2016,1,eleicao ordinaria,PR,4116604,prefeito,40,160000011333,nao eleito,PSB,77178,0.0,387
2016,1,eleicao ordinaria,PR,4116604,prefeito,45,160000019438,eleito,PSDB,77178,0.0,2122
2016,1,eleicao ordinaria,PR,4116604,prefeito,55,160000021454,nao eleito,PSD,77178,0.0,452
2016,1,eleicao ordinaria,PR,4116703,prefeito,15,160000005870,eleito,PMDB,79650,0.0,3875
2016,1,eleicao ordinaria,PR,4116703,prefeito,19,160000022960,nao eleito,PTN,79650,0.0,276
2016,1,eleicao ordinaria,PR,4116703,prefeito,23,160000006046,nao eleito,PPS,79650,0.0,349
2016,1,eleicao ordinaria,PR,4116703,prefeito,45,160000004458,nao eleito,PSDB,79650,0.0,3740
2016,1,eleicao ordinaria,PR,4116802,prefeito,12,160000011534,nao eleito,PDT,77194,0.0,1739
2016,1,eleicao ordinaria,PR,4116802,prefeito,15,160000009477,nao eleito,PMDB,77194,0.0,1064
2016,1,eleicao ordinaria,PR,4116802,prefeito,25,160000026935,eleito,DEM,77194,0.0,2364
2016,1,eleicao ordinaria,PR,4116901,prefeito,23,160000030266,eleito,PPS,77216,0.0,7253
2016,1,eleicao ordinaria,PR,4116901,prefeito,31,160000003446,nao eleito,PHS,77216,0.0,778
2016,1,eleicao ordinaria,PR,4116901,prefeito,43,160000013123,nao eleito,PV,77216,0.0,5422
2016,1,eleicao ordinaria,PR,4116950,prefeito,12,160000024890,eleito,PDT,75027,0.0,2895
2016,1,eleicao ordinaria,PR,4116950,prefeito,15,160000020057,nao eleito,PMDB,75027,0.0,1437
2016,1,eleicao ordinaria,PR,4117008,prefeito,23,160000012576,eleito,PPS,77232,0.0,2149
2016,1,eleicao ordinaria,PR,4117057,prefeito,13,160000007859,eleito,PT,74586,0.0,3298
2016,1,eleicao ordinaria,PR,4117057,prefeito,23,160000008867,nao eleito,PPS,74586,0.0,3011
2016,1,eleicao ordinaria,PR,4117107,prefeito,20,160000010015,eleito,PSC,77259,0.0,5544
2016,1,eleicao ordinaria,PR,4117107,prefeito,23,160000020615,nao eleito,PPS,77259,0.0,1544
2016,1,eleicao ordinaria,PR,4117206,prefeito,12,160000015315,nao eleito,PDT,79677,0.0,1731
2016,1,eleicao ordinaria,PR,4117206,prefeito,45,160000030320,eleito,PSDB,79677,0.0,2408
2016,1,eleicao ordinaria,PR,4117214,prefeito,11,160000035999,nao eleito,PP,74608,0.0,1204
2016,1,eleicao ordinaria,PR,4117214,prefeito,25,160000035958,eleito,DEM,74608,0.0,1710
2016,1,eleicao ordinaria,PR,4117222,prefeito,11,160000011786,nao eleito,PP,79790,0.0,2665
2016,1,eleicao ordinaria,PR,4117222,prefeito,15,160000011106,eleito,PMDB,79790,0.0,3097
2016,1,eleicao ordinaria,PR,4117255,prefeito,15,160000008486,nao eleito,PMDB,79952,0.0,2260
2016,1,eleicao ordinaria,PR,4117255,prefeito,20,160000006078,eleito,PSC,79952,0.0,5270
2016,1,eleicao ordinaria,PR,4117271,prefeito,20,160000006284,eleito,PSC,75760,0.0,2907
2016,1,eleicao ordinaria,PR,4117271,prefeito,22,160000021411,nao eleito,PR,75760,0.0,1801
2016,1,eleicao ordinaria,PR,4117297,prefeito,15,160000012100,nao eleito,PMDB,74420,0.0,953
2016,1,eleicao ordinaria,PR,4117297,prefeito,51,160000022455,nao eleito,PEN,74420,0.0,143
2016,1,eleicao ordinaria,PR,4117297,prefeito,55,160000023903,eleito,PSD,74420,0.0,1321
2016,1,eleicao ordinaria,PR,4117305,prefeito,15,160000019460,nao eleito,PMDB,77275,0.0,6403
2016,1,eleicao ordinaria,PR,4117305,prefeito,23,160000025432,eleito,PPS,77275,0.0,7983
2016,1,eleicao ordinaria,PR,4117305,prefeito,27,160000026902,nao eleito,PSDC,77275,0.0,242
2016,1,eleicao ordinaria,PR,4117404,prefeito,15,160000007637,eleito,PMDB,77291,0.0,1652
2016,1,eleicao ordinaria,PR,4117404,prefeito,40,160000021497,nao eleito,PSB,77291,0.0,964
2016,1,eleicao ordinaria,PR,4117453,prefeito,15,160000002429,nao eleito,PMDB,74063,0.0,1625
2016,1,eleicao ordinaria,PR,4117453,prefeito,25,160000013310,eleito,DEM,74063,0.0,2257
2016,1,eleicao ordinaria,PR,4117503,prefeito,10,160000011924,nao eleito,PRB,77313,0.0,127
2016,1,eleicao ordinaria,PR,4117503,prefeito,13,160000028371,eleito,PT,77313,0.0,12794
2016,1,eleicao ordinaria,PR,4117503,prefeito,22,160000017687,nao eleito,PR,77313,0.0,6715
2016,1,eleicao ordinaria,PR,4117503,prefeito,27,160000019399,nao eleito,PSDC,77313,0.0,1092
2016,1,eleicao ordinaria,PR,4117602,prefeito,13,160000036318,nao eleito,PT,77330,0.0,872
