Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,BA,REMANSO,PTB,14,RENATO AFONSO RIBEIRO ROSAL,"9,957",Eleito,54.088,PTB / PSC / PMDB,
Prefeito,BA,PRESIDENTE DUTRA,PTB,14,AGNELO ALMEIDA BARRETO NETO,"4,154",Eleito,56.92,PTB / PFL / PMDB,
Prefeito,BA,PRESIDENTE DUTRA,PSDB,45,ANELITA BASTOS MACHADO,41,Não eleito,0.562,PSDB / PSB / PC do B / PT do B,
Prefeito,BA,PRESIDENTE DUTRA,PP,11,CARLOS ROBERTO FERREIRA ROCHA,"3,103",Não eleito,42.518,PL / PPB,
Prefeito,BA,QUEIMADAS,PP,11,HEYDE MARIA DEL MASTRO DE AMORIM CAYRES RODRIGUES,"6,452",Eleito,49.673,PPB / PTB,
Prefeito,BA,NOVA REDENCAO,PL,22,LUCIANO CEZAR GOMES AZEVEDO,"2,970",Eleito,62.738,PPB / PMDB / PL,
Prefeito,BA,NOVA REDENCAO,PFL,25,VALTER SÁ TELES RIBEIRO,"1,764",Não eleito,37.262,PFL / PSDB,
Prefeito,BA,OLIVEIRA DOS BREJINHOS,PP,11,ANTÔNIO ALVES LOPES,"6,716",Eleito,56.642,(sem coligação),
Prefeito,BA,OLIVEIRA DOS BREJINHOS,PL,22,GERALDO DE ARAÚJO SANTANA,"5,141",Não eleito,43.358,PL / PMDB,
Prefeito,BA,OURICANGAS,PFL,25,GIVALDO DA PAIXÃO SANTOS,"2,510",Eleito,62.625,PL / PFL,
Prefeito,BA,OURICANGAS,PMDB,15,NILDON DA SILVA,"1,498",Não eleito,37.375,PPB / PT / PMDB,
Prefeito,BA,PALMEIRAS,PTB,14,CARLOS ALBERTO DA SILVA LOPES,"2,317",Eleito,53.033,PPB / PTB / PFL,
Prefeito,BA,PALMEIRAS,PL,22,HELCIO DE MATOS ALVES,"2,052",Não eleito,46.967,PL / PMDB / PT do B,
Prefeito,BA,PAULO AFONSO,PFL,25,Paulo Barbosa de Deus,"24,839",Eleito,63.633,PFL / PL / PTB / PSL / PPB,
Prefeito,BA,PAULO AFONSO,PT,13,Raimundo Lucena Maciel,"14,196",Não eleito,36.367,(sem coligação),
Prefeito,BA,PEDRAO,PMDB,15,Alceu Barros de Araujo,"2,752",Eleito,68.886,PMDB / PPB / PL,
Prefeito,BA,PEDRAO,PST,18,ANTONIO CARNEIRO FILHO,190,Não eleito,4.756,(sem coligação),
Prefeito,BA,PEDRAO,PSC,20,EDVALDO SANTOS DE JESUS,16,Não eleito,0.401,(sem coligação),
Prefeito,BA,PEDRAO,PFL,25,GABRIEL RIBEIRO NOGUEIRA,"1,009",Não eleito,25.257,PFL / PRTB,
Prefeito,BA,PEDRAO,PTB,14,GUSTAVO CARVALHO VALVERDE,28,Não eleito,0.701,(sem coligação),
Prefeito,BA,PILAO ARCADO,PFL,25,JOSE LAURO TEIXEIRA DA ROCHA,"9,768",Eleito,74.994,PTB / PMDB / PL / PFL / PSDB,
Prefeito,BA,PILAO ARCADO,PT,13,RICARDO FERREIRA BARRENCE,"3,257",Não eleito,25.006,(sem coligação),
Prefeito,BA,POCOES,PTB,14,ANTONIO EDVALDO MACEDO MASCARENHAS,"14,086",Eleito,78.931,PTB / PFL / PSC / PL,
Prefeito,BA,POCOES,PT,13,JOÃO GUILHERME NETO,"3,760",Não eleito,21.069,(sem coligação),
Prefeito,BA,PONTO NOVO,PFL,25,JOSÉ VENANCIO SOBRINHO,"3,487",Eleito,55.605,PSC / PL / PFL,
Prefeito,BA,PONTO NOVO,PP,11,RENIVALDO JOSÉ PORCINO,"2,784",Não eleito,44.395,PPB / PTB / PSL,
Prefeito,BA,QUEIMADAS,PFL,25,JOSÉ MAURO DE OLIVEIRA FILHO,"6,392",Não eleito,49.211,PL / PFL / PT do B,
Prefeito,BA,RETIROLANDIA,PFL,25,ADEVALDO MARTINS DOS SANTOS,"4,719",Eleito,61.119,PFL / PTB / PPB,
Prefeito,BA,RETIROLANDIA,PL,22,ANTONIO LUIZ DE LIMA,"2,978",Não eleito,38.57,PL / PSC / PMDB,
Prefeito,BA,RETIROLANDIA,PAN,26,EMÍLIO JEFFERSON MOREIRA DA SILVA,24,Não eleito,0.311,(sem coligação),
Prefeito,BA,PRADO,PRN,36,ALFREDO GONTHIER DE ALMEIDA,95,Não eleito,0.992,PSL / PFL / PRN / PRONA,
Prefeito,BA,PRADO,PSC,20,ANGELA MARIA RIBEIRO CÓ,42,Não eleito,0.438,PT / PSC,
Prefeito,BA,PRADO,PDT,12,FERNANDO ALMEIDA COSTA,"1,508",Não eleito,15.743,PTB / PDT / PPB,
Prefeito,BA,PRADO,PMDB,15,LUCIA MARIA SANTOS RODRIGUES,"1,739",Não eleito,18.154,PSD / PMN / PMDB,
Prefeito,BA,PRADO,PSB,40,VICTOR ARNAL FILHO,321,Não eleito,3.351,(sem coligação),
Prefeito,BA,PRADO,PSDB,45,WILSON ALVES DE BRITO FILHO,"5,874",Eleito,61.322,PSDB / PL,
Prefeito,BA,PRESIDENTE JANIO QUADROS,PL,22,HERMES BONFIM CHELES NASCIMENTO,"3,782",Eleito,55.848,PL / PFL / PPB / PSL,
Prefeito,BA,PRESIDENTE JANIO QUADROS,PTB,14,JOSÉ VIANA DOS SANTOS,"2,873",Não eleito,42.425,PTB / PRN / PSC / PT do B,
Prefeito,BA,PRESIDENTE JANIO QUADROS,PT,13,MIGUEL DE SOUSA RIBEIRO,117,Não eleito,1.728,(sem coligação),
Prefeito,BA,QUEIMADAS,PT,13,VALDIR FIAMONCINI,145,Não eleito,1.116,PT / PAN,
Prefeito,BA,NOVA SOURE,PP,11,José Alcivando da Fonsêca,"5,538",Não eleito,45.844,PPB / PHS,
Prefeito,BA,NOVA SOURE,PT,13,José Carlos da Silva Santos,88,Não eleito,0.728,PT / PSC / PDT,
Prefeito,BA,NOVA SOURE,PL,22,José Ramos de Souza,781,Não eleito,6.465,PL / PMDB / PFL,
Prefeito,BA,NOVA SOURE,PSDB,45,Roque Luís Mendes,"5,673",Eleito,46.962,PSDB / PTB / PSL / PSD,
Prefeito,BA,PALMAS DE MONTE ALTO,PFL,25,Eutinio Nunes Pereira,"5,573",Eleito,54.244,PFL / PMDB / PPB,
Prefeito,BA,PALMAS DE MONTE ALTO,PT,13,Geraldo José da Cruz,94,Não eleito,0.915,(sem coligação),
Prefeito,BA,PALMAS DE MONTE ALTO,PTB,14,Maurício Lúsio Vieira Pereira,"4,607",Não eleito,44.841,PTB / PSDB,
Prefeito,BA,PARIPIRANGA,PFL,25,CARLOS ALBERTO ANDRADE DE OLIVEIRA,"7,088",Eleito,52.314,PFL / PL,
Prefeito,BA,PARIPIRANGA,PSDB,45,JOSE FERREIRA PINTO,81,Não eleito,0.598,(sem coligação),
Prefeito,BA,PARIPIRANGA,PTB,14,JOSE MENEZES DE CARVALHO,"6,380",Não eleito,47.088,PTB / PC do B,
Prefeito,BA,PINDOBACU,PFL,25,DANIEL GOMES DA SILVA,"5,709",Eleito,54.868,PFL / PSL,
Prefeito,BA,PINDOBACU,PTB,14,HÉLIO PALMEIRA DE CARVALHO,"4,696",Não eleito,45.132,PTB / PPB / PT,
Prefeito,BA,PIRIPA,PP,11,ANTONIO MARCOS RIBEIRO,392,Não eleito,10.635,(sem coligação),
Prefeito,BA,PIRIPA,PTB,14,LUCIANO RIBEIRO ROCHA,"3,294",Eleito,89.365,PTB / PFL / PL,
Prefeito,BA,PIRITIBA,PMDB,15,Aloysio Braga Landim,260,Não eleito,3.065,(sem coligação),
Prefeito,BA,PIRITIBA,PT do B,70,Jorge Gaspar Menezes,"3,491",Não eleito,41.148,(sem coligação),
Prefeito,BA,PIRITIBA,PL,22,Orlando Carneiro Lima,"4,733",Eleito,55.787,PFL / PTB / PSL / PL / PSDB,
Prefeito,BA,PORTO SEGURO,PSB,40,AZIZ ALBERTO RAMOS SANTOS,"12,064",Não eleito,44.71,PSB / PV / PT / PSDB / PC do B / PDT,
Prefeito,BA,PORTO SEGURO,PFL,25,JOSÉ UBALDINO ALVES PINTO JUNIOR,"14,763",Eleito,54.712,PFL / PMDB / PRN / PMN / PHS / PRP / PT do B / PAN / PGT / PRONA / PSDC / PTB / PSD,
Prefeito,BA,PORTO SEGURO,PL,22,NILSON CHAVES DA SILVA JUNIOR,156,Não eleito,0.578,PL / PRTB / PSC / PPB,
Prefeito,BA,RIACHAO DAS NEVES,PFL,25,Antônio Américo de Lima Filho,"6,016",Eleito,50.138,PFL / PTB,
Prefeito,BA,RIACHAO DAS NEVES,PP,11,Dorgival dos Santos Bomfim,"5,983",Não eleito,49.862,PPB / PSC / PMDB / PSDB / PL,
Prefeito,BA,PRESIDENTE TANCREDO NEVES,PFL,25,EDNALDO LIMA DO LAGO,"2,708",Não eleito,34.83,PFL / PPB / PL / PRN / PT do B,
Prefeito,BA,QUIJINGUE,PFL,25,FELISBERTO JOSÉ DA SILVA,"6,006",Não eleito,42.891,PFL / PTB / PMDB / PSDB,
Prefeito,BA,QUIJINGUE,PL,22,JOAQUIM MANOEL DOS SANTOS,"7,997",Eleito,57.109,PL / PPB,
Prefeito,BA,NOVO HORIZONTE,PFL,25,GILSON GOMES DE ARAUJO,"1,018",Não eleito,22.632,(sem coligação),
Prefeito,BA,NOVO HORIZONTE,PL,22,LOURIVAL GOMES DE QUEIROZ,"3,480",Eleito,77.368,PSC / PL,
Prefeito,BA,NOVO TRIUNFO,PFL,25,JOSE MOREIRA FILHO,"2,215",Não eleito,45.812,PPB / PFL / PSDB,
Prefeito,BA,NOVO TRIUNFO,PL,22,PEDRO JOSÉ CARVALHO ALMEIDA,"2,620",Eleito,54.188,PL / PTB,
Prefeito,BA,OURO BRANCO,PFL,25,Antônio Rodrigues Gomes,"4,629",Eleito,56.965,PFL / PTB / PSDB,
Prefeito,BA,OURO BRANCO,PL,22,João Evangelista Veiga Pereira,"3,497",Não eleito,43.035,PMDB / PL,
Prefeito,BA,PARAMIRIM,PSC,20,JOSE FRANCISCO DA SILVA,"4,040",Não eleito,38.738,PSC / PFL / PL,
Prefeito,BA,PARAMIRIM,PTB,14,JULIO BERNARDO BRITO VIEIRA BITTENCOURT,"6,389",Eleito,61.262,PTB / PMDB,
Prefeito,BA,PAU BRASIL,PFL,25,DURVAL JOSÉ DE SANTANA,481,Não eleito,8.084,PFL / PSL / PSC,
Prefeito,BA,PAU BRASIL,PTB,14,JOSÉ AUGUSTO DOS SANTOS FILHO,"3,315",Eleito,55.714,PTB / PL / PMDB,
Prefeito,BA,PAU BRASIL,PSDB,45,MARCOS SANTOS ROCHA,"2,154",Não eleito,36.202,PSDB / PSD / PT / PDT,
Prefeito,BA,PEDRO ALEXANDRE,PFL,25,JOSE ADILSON CARVALHO FEITOSA,"1,553",Não eleito,29.854,PFL / PSDB,
Prefeito,BA,PEDRO ALEXANDRE,PP,11,PETRONIO PEREIRA GOMES,"3,649",Eleito,70.146,(sem coligação),
Prefeito,BA,PINTADAS,PTB,14,GERVASIO NUNES DE ALMEIDA,"2,676",Não eleito,45.371,PTB / PMDB / PFL / PAN,
Prefeito,BA,PINTADAS,PT,13,NEUSA CADORE,"3,222",Eleito,54.629,PT / PSB / PSDB / PPS,
Prefeito,BA,PLANALTINO,PMDB,15,ELIODATO JOSÉ FONTES,18,Não eleito,0.409,PDT / PMDB,
Prefeito,BA,PLANALTINO,PFL,25,LICIA MACIEIRA FREIRE DE ANDRADE,"2,536",Eleito,57.623,PFL / PL,
Prefeito,BA,PLANALTINO,PP,11,NAICE GOMES MACHADO,"1,847",Não eleito,41.968,PPB / PSC / PSL,
Prefeito,BA,POJUCA,PFL,25,CARLOS EDUARDO BASTOS LEITE,"3,363",Não eleito,22.596,(sem coligação),
Prefeito,BA,POJUCA,PT,13,JOSE PEDRO DOS SANTOS FILHO,795,Não eleito,5.342,PT / PDT / PC do B,
Prefeito,BA,POJUCA,PTB,14,MARIA LUIZA DIAS LAUDANO,"10,725",Eleito,72.062,PTB / PL / PMDB / PSDB / PRN,
Prefeito,BA,PRESIDENTE TANCREDO NEVES,PSC,20,OSVALDO SOUZA MENEZES,"5,067",Eleito,65.17,PSC / PTB / PRP / PMDB,
Prefeito,BA,QUIXABEIRA,PT,13,Dourenilson Firme Pereira,117,Não eleito,2.266,(sem coligação),
Prefeito,BA,QUIXABEIRA,PSL,17,Mario Alves de Lima,"2,482",Não eleito,48.073,PTB / PSL,
Prefeito,BA,QUIXABEIRA,PL,22,Raulindo de Araújo Rios,"2,564",Eleito,49.661,PL / PFL / PPB,
Prefeito,BA,POTIRAGUA,PTB,14,JOÃO PEREIRA LISBOA,"2,225",Não eleito,43.02,PTB / PPB / PRP,
Prefeito,BA,POTIRAGUA,PL,22,OLYNTHO ALVES MOREIRA,"2,947",Eleito,56.98,PL / PFL / PSL / PMDB / PST,
Prefeito,BA,NOVA VICOSA,PFL,25,ANTÔNIO ODILAIR DE CARVALHO,"4,349",Não eleito,31.875,PTB / PFL,
Prefeito,BA,NOVA VICOSA,PMDB,15,GERALDO DE JESUS FAGUNDES,140,Não eleito,1.026,(sem coligação),
Prefeito,BA,NOVA VICOSA,PL,22,MANOEL COSTA ALMEIDA,"9,155",Eleito,67.099,PL / PPB / PSDC / PMN / PSL / PT do B / PSDB,
Prefeito,BA,OLINDINA,PFL,25,ALADIM BARRETO DA SILVA,"5,243",Não eleito,43.05,PPB / PSC / PFL,
Prefeito,BA,OLINDINA,PL,22,VANDERLEI FULCO CALDAS,"6,936",Eleito,56.95,PL / PTB / PMDB / PSDB,
Prefeito,BA,OUROLANDIA,PL,22,ADINAEL FREIRE DA SILVA,"4,170",Eleito,50.374,PL / PTB / PMDB / PST / PSC / PSDB,
Prefeito,BA,OUROLANDIA,PFL,25,ANTONIO ARAUJO DE SOUZA,"4,108",Não eleito,49.626,PFL / PPB,
Prefeito,BA,PARATINGA,PSDB,45,EDUARDO DO VALE BARBOSA,"5,170",Não eleito,37.396,PSDB / PC do B / PT / PMDB / PDT,
Prefeito,BA,PARATINGA,PL,22,ELIEZER PEREIRA DOURADO FILHO,"8,655",Eleito,62.604,PL / PFL / PTB,
Prefeito,BA,PE DE SERRA,PMDB,15,Hildefonso Vitorio dos Santos,"4,244",Eleito,50.832,PMDB / PL / PPB,
Prefeito,BA,PE DE SERRA,PFL,25,José Carneiro Rios,"4,105",Não eleito,49.168,PFL / PTB / PSL,
Prefeito,BA,PIATA,PL,22,ALENCAR JULIAO DIAS FILHO,"4,655",Não eleito,49.442,PL / PMDB / PFL / PSD / PSL / PSDB,
Prefeito,BA,PIATA,PTB,14,JAIME DE OLIVEIRA ROSA,"4,760",Eleito,50.558,PTB / PSC,
Prefeito,BA,PIRAI DO NORTE,PFL,25,EDIVALDO MANOEL DOS SANTOS,"1,374",Não eleito,33.39,PFL / PSD / PTB / PL / PPB,
Prefeito,BA,PIRAI DO NORTE,PSC,20,RAIMUNDO COSME SALES CHÉ,"2,741",Eleito,66.61,PSC / PMDB / PHS / PT do B,
Prefeito,BA,PLANALTO,PTB,14,DINARTE ALVES MOITINHO,"5,649",Não eleito,49.788,PTB / PSC / PSDB,
Prefeito,BA,PLANALTO,PFL,25,JOSE MARIVALDO CALASANS COSTA,"5,697",Eleito,50.212,PFL / PL,
Prefeito,BA,SANTALUZ,PMDB,15,JOELCIO MARTINS DA SILVA,"9,272",Eleito,50.92,PMDB / PSC / PTB,
Prefeito,BA,SANTALUZ,PFL,25,JOSELITO CARNEIRO DE ARAUJO JUNIOR,"8,426",Não eleito,46.274,PFL / PL,
Prefeito,BA,SANTALUZ,PT,13,MARIA HELENA TEIXEIRA DA SILVA,511,Não eleito,2.806,PT / PC do B / PSDB,
Prefeito,BA,SANTO AMARO,PDT,12,ALOISIO PITOMBO DO LAGO,635,Não eleito,2.209,PDT / PT / PC do B,
Prefeito,BA,SANTO AMARO,PMDB,15,GENEBALDO DE SOUZA CORREIA,"10,890",Eleito,37.876,PMDB / PSDB,
Prefeito,BA,SANTO AMARO,PST,18,JOÃO  ROBERTO PEREIRA DE MELO,"5,854",Não eleito,20.36,(sem coligação),
Prefeito,BA,SANTO AMARO,PL,22,RAIMUNDO JOSÉ CARNEIRO PIMENTA,"3,857",Não eleito,13.415,PL / PFL / PPB / PTB / PSL,
Prefeito,BA,SANTO AMARO,PHS,31,RAIMUNDO ROCHA WANDERLEY,"1,982",Não eleito,6.893,PHS / PSB,
Prefeito,BA,SANTO AMARO,PSC,20,VALMIR DE FIGUEIREDO,"5,534",Não eleito,19.247,PSC / PT do B / PGT / PRP,
Prefeito,BA,RIBEIRA DO POMBAL,PSDB,45,EDVALDO CARDOSO CALASANS,"11,808",Eleito,57.193,PSDB / PSDC / PRONA / PRN / PMN / PSB / PRP / PT do B / PSC / PHS / PSD,
Prefeito,BA,RIBEIRA DO POMBAL,PT,13,MANOEL LUIZ OLIVEIRA,282,Não eleito,1.366,(sem coligação),
Prefeito,BA,RIACHAO DO JACUIPE,PL,22,Herval Lima Campos,"8,359",Não eleito,43.163,PL / PRP / PSDB,
Prefeito,BA,RIACHAO DO JACUIPE,PT,13,Raimundo Carneiro de Almeida,462,Não eleito,2.386,PT / PSB,
Prefeito,BA,RIACHAO DO JACUIPE,PTB,14,Valfredo Carneiro de Matos,"10,545",Eleito,54.451,PTB / PFL / PSL,
Prefeito,BA,RIBEIRA DO POMBAL,PFL,25,NILSON PASSOS BRITO,"8,556",Não eleito,41.441,PFL / PDT / PTB / PMDB / PL / PSL / PST / PPB / PAN,
Prefeito,BA,SALINAS DA MARGARIDA,PSDB,45,REINALDO SILVA BRANDÃO,502,Não eleito,10.548,(sem coligação),
Prefeito,BA,SALINAS DA MARGARIDA,PFL,25,WILSON RIBEIRO PEDREIRA,"4,257",Eleito,89.452,PL / PTB / PPB / PFL,
Prefeito,BA,SANTA CRUZ CABRALIA,PMN,33,ARNALDO MOURA GUERRIERI,"1,580",Não eleito,24.42,(sem coligação),
Prefeito,BA,SANTA CRUZ CABRALIA,PTB,14,FILOGONIO SANTOS DE ALCANTARA,"1,777",Não eleito,27.465,PTB / PSDB,
Prefeito,BA,SANTA CRUZ CABRALIA,PFL,25,GERALDO SCARAMUSSA,"3,113",Eleito,48.114,PFL / PPB / PMDB,
Prefeito,BA,SANTA LUZIA,PFL,25,CLEMENTE FIGUEREDO DE DEUS,"1,172",Não eleito,22.704,(sem coligação),
Prefeito,BA,SANTA LUZIA,PP,11,ISMAR JACOBINA DE SANTANA,"1,638",Não eleito,31.732,PPB / PSC / PL,
Prefeito,BA,SANTA LUZIA,PRN,36,NILSON DA ROCHA BRITO,"2,327",Eleito,45.079,PRN / PSDC / PSD / PRONA / PTB,
Prefeito,BA,SANTA LUZIA,PT do B,70,PAULO SERTÓRIO DE SOUZA,25,Não eleito,0.484,PT do B / PMDB,
Prefeito,BA,RIO DO ANTONIO,PFL,25,ANTONIO OLIVEIRA NOVAIS,"3,403",Não eleito,48.228,PFL / PPB,
Prefeito,BA,RIO DO ANTONIO,PTB,14,EDIGARD MANOEL PEREIRA,"3,653",Eleito,51.772,PTB / PSDB / PL / PMDB,
Prefeito,BA,SANTANA,PSDB,45,FRANCISCO DE ASSIS TAVARES DA CUNHA,"6,464",Eleito,50.039,(sem coligação),
Prefeito,BA,SANTANA,PP,11,MARCO AURELIO DOS SANTOS CARDOSO,"6,454",Não eleito,49.961,PPB / PMDB / PFL / PL,
Prefeito,BA,SANTO ANTONIO DE JESUS,PP,11,ALVARO VELOSO BESSA,"15,242",Eleito,40.339,PPB / PRP / PSD / PSDC / PRN / PMDB,
Prefeito,BA,SANTO ANTONIO DE JESUS,PSB,40,CEZAR BOMFIM MENEZES DE QUEIROZ,"1,710",Não eleito,4.526,PT / PSB / PC do B,
Prefeito,BA,SANTO ANTONIO DE JESUS,PTB,14,CLODOALDO DE SOUZA MERCES,"11,699",Não eleito,30.962,PTB / PSDB / PSC / PSL / PTN / PGT / PHS / PRTB,
Prefeito,BA,SANTO ANTONIO DE JESUS,PFL,25,EUVALDO DE ALMEIDA ROSA,"9,134",Não eleito,24.174,PFL / PL,
Prefeito,BA,SANTA RITA DE CASSIA,PSDB,45,JOSÉ BENEDITO ROCHA ARAGÃO,"5,816",Não eleito,45.936,PSDB / PPS,
Prefeito,BA,SANTA RITA DE CASSIA,PP,11,ROMUALDO RODRIGUES SETÚBAL,"6,845",Eleito,54.064,PPB / PFL / PTB / PSC / PL,
Prefeito,BA,RIACHO DE SANTANA,PMDB,15,PAULO SERGIO GONDIM CASTRO,"6,877",Não eleito,44.848,PMDB / PSC / PT,
Prefeito,BA,RIACHO DE SANTANA,PTB,14,TITO EUGÊNIO CARDOSO DE CASTRO,"8,457",Eleito,55.152,PTB / PFL / PPB / PT do B,
Prefeito,BA,RIO DO PIRES,PP,11,GILDASIO ANTONIO DOS SANTOS,"3,886",Eleito,66.85,PPB / PTB / PMDB,
Prefeito,BA,RIO DO PIRES,PSDB,45,HELIO DOMINGUES MACEDO,"1,927",Não eleito,33.15,PSDB / PT do B / PFL / PSC,
Prefeito,BA,RODELAS,PTB,14,JOÃO DA MATA FONSECA,"2,095",Eleito,60.514,PTB / PMDB,
Prefeito,BA,RODELAS,PFL,25,MARIA MAZZARELLO SOARES DOS SANTOS,"1,367",Não eleito,39.486,PPB / PL / PFL / PSDB,
Prefeito,BA,SALVADOR,PCO,29,ANTÔNIO EDUARDO ALVES DE OLIVEIRA,"2,730",Não eleito,0.276,(sem coligação),
Prefeito,BA,SALVADOR,PFL,25,ANTONIO JOSÉ IMBASSAHY DA SILVA,"531,423",Eleito,53.747,PFL / PL / PTB / PSC / PMDB / PT do B / PRN / PPB / PST / PRTB / PSD / PGT / PSL,
Prefeito,BA,SALVADOR,PSDB,45,ARTHUR DE OLIVEIRA MAIA DA SILVA,"30,983",Não eleito,3.134,PSDB / PSDC / PRONA / PTN / PHS / PRP,
Prefeito,BA,SALVADOR,PDT,12,JOÃO HENRIQUE DE BARRADAS CARNEIRO,"74,313",Não eleito,7.516,PDT / PAN,
Prefeito,BA,SALVADOR,PMN,33,MARIVALDO SANTOS DAS NEVES,0,Registro negado antes da eleição,0,(sem coligação),
Prefeito,BA,SALVADOR,PT,13,NELSON VICENTE PORTELA PELLEGRINO,"349,292",Não eleito,35.327,PT / PSB / PC do B / PPS / PV / PCB,
Prefeito,BA,SANTA BARBARA,PL,22,FABIO CORDEIRO LIMA,"6,648",Eleito,63.158,PTB / PMDB / PL / PFL / PT do B,
Prefeito,BA,SANTA BARBARA,PHS,31,NELSON LOPES MENEZES,"3,878",Não eleito,36.842,PT / PHS / PSL,
Prefeito,BA,SANTA CRUZ DA VITORIA,PL,22,FRANCISCO OLAVO MAFRA MAGALHAES,"1,686",Eleito,69.014,PL / PMDB / PSL / PPB,
Prefeito,BA,SANTA CRUZ DA VITORIA,PFL,25,SAULO DE AQUINO NUNES,757,Não eleito,30.986,(sem coligação),
Prefeito,BA,SANTA MARIA DA VITORIA,PT,13,ERLONIO TONHA DOS SANTOS,671,Não eleito,3.682,(sem coligação),
Prefeito,BA,SANTA MARIA DA VITORIA,PSC,20,NERY PEREIRA BATISTA,"7,919",Não eleito,43.454,PSC / PL / PC do B,
Prefeito,BA,SANTA MARIA DA VITORIA,PP,11,PRUDENTE JOSÉ DE MORAIS,"9,634",Eleito,52.864,PPB / PFL / PMDB / PDT / PTB / PST / PRN / PSD / PSDB,
Prefeito,BA,SANTO ESTEVAO,PL,22,ANTENOR MARQUES FONSECA,705,Não eleito,3.925,(sem coligação),
Prefeito,BA,SANTO ESTEVAO,PSC,20,JOSE ROBERTO CARNEIRO DE BARROS,12,Não eleito,0.067,(sem coligação),
Prefeito,BA,SANTO ESTEVAO,PP,11,MARIA JOSE BRAGA DA SILVA,"6,401",Não eleito,35.632,PPB / PFL,
Prefeito,BA,SANTO ESTEVAO,PTB,14,ORLANDO SANTIAGO,"10,846",Eleito,60.376,PTB / PMDB / PRP,
Prefeito,BA,RUY BARBOSA,PSD,41,JOSÉ BONIFÁCIO MARQUES DOURADO,"5,063",Não eleito,38.191,PDT / PTB / PSD / PRP / PSDB,
Prefeito,BA,SANTANOPOLIS,PTB,14,MANOEL ALVES DA SILVA,"2,189",Não eleito,38.737,PTB / PFL,
Prefeito,BA,SANTANOPOLIS,PP,11,MÁRIO PAULO FERNANDES RIBEIRO,"3,462",Eleito,61.263,PPB / PSL,
Prefeito,BA,RIO REAL,PT,13,JOÃO DOS SANTOS,73,Não eleito,0.486,(sem coligação),
Prefeito,BA,RIO REAL,PSC,20,RAIMUNDO GUIMARÃES DO NASCIMENTO,"8,769",Eleito,58.32,PSC / PSDB / PSDC / PL / PT do B / PRP / PMDB,
Prefeito,BA,RIO REAL,PFL,25,ROBERTO VALENÇA DE SOUSA,"6,040",Não eleito,40.17,(sem coligação),
Prefeito,BA,SANTA TERESINHA,PL,22,CLEMENTE FERREIRA DA COSTA,"2,295",Não eleito,45.053,PL / PFL,
Prefeito,BA,SANTA TERESINHA,PP,11,MARIA CARDOSO DE LIMA,"2,799",Eleito,54.947,PPB / PSL / PSC,
Prefeito,BA,RIBEIRA DO AMPARO,PSD,41,José Soares dos Santos,"1,642",Não eleito,29.083,PSD / PFL,
Prefeito,BA,RIBEIRA DO AMPARO,PTB,14,Marcello da Silva Britto,"4,004",Eleito,70.917,PTB / PRN / PPB / PL / PST / PRP,
Prefeito,BA,RIBEIRAO DO LARGO,PT,13,ANSCÁRIO VIANA ROCHA,649,Não eleito,14.032,(sem coligação),
Prefeito,BA,RIBEIRAO DO LARGO,PL,22,PAULO DE ALMEIDA LUZ,"3,976",Eleito,85.968,PL / PFL / PPB,
Prefeito,BA,RIO DE CONTAS,PP,11,JOSE CARLOS FARIAS,"3,120",Não eleito,41.292,PPB / PDT / PSC,
Prefeito,BA,RIO DE CONTAS,PFL,25,PEDRO DA ROCHA REIS FILHO,"4,436",Eleito,58.708,PFL / PTB / PMDB,
Prefeito,BA,RIO REAL,PP,11,ROBSON CESAR SANTOS,154,Não eleito,1.024,PPB / PTB,
Prefeito,BA,RUY BARBOSA,PP,11,JOSÉ RODRIGUES DE SOUZA FILHO,0,Renúncia/falecimento/cassação antes da eleição,0,(sem coligação),
Prefeito,BA,RUY BARBOSA,PSL,17,VALDENOR BRANDÃO LEAL,"8,194",Eleito,61.809,PMDB / PSL / PSC / PL / PFL / PSDC / PRN / PT do B,
Prefeito,BA,SANTA BRIGIDA,PSC,20,Francisco José de França,"3,145",Eleito,52.312,(sem coligação),
Prefeito,BA,SANTA BRIGIDA,PTB,14,Rosalia Rodrigues França,"2,867",Não eleito,47.688,PTB / PL,
Prefeito,BA,SANTA INES,PL,22,JOSÉ WILSON NUNES MOURA,"3,710",Eleito,56.153,PL / PFL / PTB / PSDB / PRTB,
Prefeito,BA,SANTA INES,PP,11,ROMILDO ALCÂNTARA DE ANDRADE,"2,897",Não eleito,43.847,PPB / PSD / PGT,
Prefeito,BA,SAO GONCALO DOS CAMPOS,PDT,12,Antonio Dessa Cardoso,"7,269",Eleito,54.356,PDT / PMDB / PSC,
Prefeito,BA,SAO GONCALO DOS CAMPOS,PT,13,Antonio Lessa dos Santos,110,Não eleito,0.823,(sem coligação),
Prefeito,BA,SAO GONCALO DOS CAMPOS,PL,22,Clovis José de Freitas Borja,0,Renúncia/falecimento/cassação antes da eleição,0,PL / PT do B / PSDB,
Prefeito,BA,SAO GONCALO DOS CAMPOS,PFL,25,José Carlos de Lacerda,"5,994",Não eleito,44.822,PFL / PPB / PTB,
Prefeito,BA,SATIRO DIAS,PRN,36,CHRISTOVAM QUEIROZ DOS REIS FILHO,62,Não eleito,0.753,(sem coligação),
