,ano,id_municipio,incumbant,term_limited_seat,special,overall_winner_complete_college,overall_winner_idade,overall_winner_feminino,overall_winner_agriculture_job,overall_winner_public_service_job,overall_winner_health_job,overall_winner_corporate_job,overall_winner_law_job,overall_winner_technical_job,overall_winner_professional_job,overall_winner_mining_job,overall_winner_partido_PT,overall_winner_partido_PMDB_MDB,overall_winner_partido_PSDB,overall_winner_partido_DEM,overall_winner_partido_PL,overall_winner_partido_other,runnerup_partido_PT,runnerup_partido_PMDB_MDB,runnerup_partido_PSDB,runnerup_partido_DEM,runnerup_partido_PL,runnerup_partido_other,winner_votes,winner_votes_proportion,runnerup_votes,runnerup_votes_proportion,totalvotes
13569,2012,2513943,1.0,0,0.0,0.0,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1142.0,0.5240936209270307,1037.0,2179.0,2179.0
13570,2012,2513901,0.0,1,0.0,0.0,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12424.0,0.5811310164179803,8955.0,21379.0,21379.0
13571,2012,2513703,0.0,1,0.0,1.0,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33990.0,0.5151951496779082,26218.0,65975.0,65975.0
13572,2012,2513653,1.0,0,0.0,1.0,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1585.0,0.7866004962779156,430.0,2015.0,2015.0
13573,2012,2513406,1.0,0,0.0,1.0,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5037.0,0.5674853537629563,3839.0,8876.0,8876.0
13574,2012,2513158,0.0,0,0.0,0.0,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3649.0,0.7690200210748156,1096.0,4745.0,4745.0
13575,2012,2512903,0.0,1,0.0,0.0,50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7218.0,0.5321439103509289,6346.0,13564.0,13564.0
13576,2012,2512762,0.0,1,0.0,0.0,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1836.0,0.5626723873735826,1427.0,3263.0,3263.0
13577,2012,2512721,0.0,1,0.0,0.0,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1613.0,0.453599550056243,1490.0,3556.0,3556.0
13578,2012,2512606,1.0,0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1082.0,0.6994182288299935,465.0,1547.0,1547.0
13579,2012,2512200,1.0,1,0.0,0.0,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1577.0,0.5105212042732276,1512.0,3089.0,3089.0
13580,2012,2511707,1.0,0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2042.0,0.5119077463023314,1947.0,3989.0,3989.0
13581,2012,2515609,1.0,0,0.0,1.0,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1132.0,0.5400763358778626,670.0,2096.0,2096.0
13582,2012,2511400,0.0,1,0.0,1.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6639.0,0.6267346360804305,3954.0,10593.0,10593.0
13583,2012,2515930,0.0,1,0.0,1.0,41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1209.0,0.37234370187865723,1042.0,3247.0,3247.0
13584,2012,2516201,1.0,0,0.0,1.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18780.0,0.5072522486022203,18029.0,37023.0,37023.0
13585,2012,2203305,0.0,0,0.0,1.0,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3958.0,0.48380393594915044,2502.0,8181.0,8181.0
13586,2012,2203206,0.0,0,0.0,1.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3378.0,0.5029779630732579,3338.0,6716.0,6716.0
13587,2012,2202307,1.0,1,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4675.0,0.4037830367939195,3840.0,11578.0,11578.0
13588,2012,2202075,0.0,1,0.0,1.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1145.0,0.5136832660385823,1084.0,2229.0,2229.0
13589,2012,2201176,0.0,0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1326.0,0.5287081339712919,1182.0,2508.0,2508.0
13590,2012,2200459,0.0,0,0.0,0.0,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.6819207218820497,987.0,3103.0,3103.0
13591,2012,2615300,1.0,0,0.0,0.0,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23328.0,0.9700195434321593,721.0,24049.0,24049.0
13592,2012,2612901,0.0,1,0.0,0.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3120.0,0.5316067473164082,2749.0,5869.0,5869.0
13593,2012,2612307,0.0,0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4944.0,0.5625213334850381,3845.0,8789.0,8789.0
13594,2012,2610103,1.0,1,0.0,0.0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2461.0,0.5086812732534105,2377.0,4838.0,4838.0
13595,2012,2609600,1.0,0,0.0,1.0,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,102295.0,0.504462964789427,81998.0,202780.0,202780.0
13596,2012,2609006,1.0,1,0.0,0.0,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6965.0,0.5116432821567619,6382.0,13613.0,13613.0
13597,2012,2608008,0.0,0,0.0,0.0,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5258.0,0.5071373456790124,5110.0,10368.0,10368.0
13598,2012,2607703,0.0,1,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5326.0,0.6279919820775852,3155.0,8481.0,8481.0
13599,2012,2607109,1.0,0,0.0,0.0,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2370.0,0.7422486689633574,823.0,3193.0,3193.0
13600,2012,2517100,1.0,0,0.0,1.0,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1238.0,0.5715604801477377,836.0,2166.0,2166.0
13601,2012,2517001,0.0,1,0.0,0.0,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2340.0,0.4453749524172059,1793.0,5254.0,5254.0
13602,2012,2516805,0.0,0,0.0,1.0,44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3142.0,0.5857568978374348,2222.0,5364.0,5364.0
13603,2012,2516508,0.0,1,0.0,0.0,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4831.0,0.5967144268774703,3265.0,8096.0,8096.0
13604,2012,2516409,0.0,1,0.0,1.0,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3676.0,0.6160549689961454,2291.0,5967.0,5967.0
13605,2012,2516300,1.0,0,0.0,1.0,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5945.0,0.6537277325709259,1774.0,9094.0,9094.0
13606,2012,2516003,0.0,0,0.0,1.0,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8523.0,0.5823710283566792,6112.0,14635.0,14635.0
13607,2012,1508050,1.0,0,0.0,0.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3431.0,0.4526982451510753,2111.0,7579.0,7579.0
13608,2012,2510808,0.0,1,0.0,1.0,71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28407.0,0.5380725082395726,23389.0,52794.0,52794.0
13609,2012,2510402,1.0,0,0.0,1.0,66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2681.0,0.5177674777906528,2497.0,5178.0,5178.0
13610,2012,2503803,1.0,0,0.0,0.0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1889.0,0.4633308805494236,1696.0,4077.0,4077.0
13611,2012,2503753,1.0,1,0.0,1.0,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1730.0,0.5844594594594594,1230.0,2960.0,2960.0
13612,2012,2503605,0.0,1,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2736.0,0.5000913909705721,2735.0,5471.0,5471.0
13613,2012,2503555,0.0,0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2162.0,0.5491490982981966,1775.0,3937.0,3937.0
13614,2012,2503308,0.0,0,0.0,0.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3427.0,0.6230909090909091,2073.0,5500.0,5500.0
13615,2012,2503209,1.0,1,0.0,1.0,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21847.0,0.7804451112778195,6146.0,27993.0,27993.0
13616,2012,2503001,1.0,0,0.0,1.0,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5908.0,0.5535982008995503,4301.0,10672.0,10672.0
13617,2012,2502409,1.0,0,0.0,1.0,53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3382.0,0.5557016102530398,2692.0,6086.0,6086.0
13618,2012,2502052,0.0,1,0.0,0.0,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1614.0,0.74860853432282,542.0,2156.0,2156.0
13619,2012,2501906,0.0,1,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5226.0,0.5145220045288963,4931.0,10157.0,10157.0
13620,2012,2501708,1.0,0,0.0,0.0,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3013.0,0.7928947368421052,787.0,3800.0,3800.0
13621,2012,2501534,1.0,0,0.0,0.0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2347.0,0.7341257428839537,850.0,3197.0,3197.0
13622,2012,2501401,0.0,1,0.0,1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2207.0,0.46017514595496245,2064.0,4796.0,4796.0
13623,2012,2501302,0.0,0,0.0,0.0,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5909.0,0.5021670774199031,5858.0,11767.0,11767.0
13624,2012,2501203,1.0,0,0.0,0.0,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2203.0,0.5110183252145674,2056.0,4311.0,4311.0
13625,2012,2500601,0.0,1,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7256.0,0.542099364960777,6129.0,13385.0,13385.0
13626,2012,2500502,1.0,0,0.0,1.0,59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5034.0,0.6518192412275022,2689.0,7723.0,7723.0
13627,2012,2500403,1.0,0,0.0,0.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5853.0,0.5135561989997368,5544.0,11397.0,11397.0
13628,2012,2500106,0.0,0,0.0,1.0,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2533.0,0.5085324232081911,2448.0,4981.0,4981.0
13629,2012,1508308,1.0,0,0.0,0.0,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17562.0,0.8991859095796426,1969.0,19531.0,19531.0
13630,2012,1508209,0.0,0,0.0,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14534.0,1.0,0.0,14534.0,14534.0
13631,2012,2504033,0.0,1,0.0,1.0,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1874.0,0.5106267029972752,1796.0,3670.0,3670.0
13632,2012,2510709,1.0,1,0.0,0.0,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1087.0,0.5588688946015424,858.0,1945.0,1945.0
13633,2012,2504504,0.0,0,0.0,0.0,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2290.0,0.4948141745894555,1505.0,4628.0,4628.0
13634,2012,2505006,1.0,0,0.0,0.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3324.0,0.6333841463414634,1924.0,5248.0,5248.0
13635,2012,2509503,0.0,0,0.0,0.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1850.0,0.5460448642266824,1511.0,3388.0,3388.0
13636,2012,2509396,1.0,0,0.0,0.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2336.0,0.5593869731800766,1840.0,4176.0,4176.0
13637,2012,2509370,0.0,0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1080.0,0.5145307289185327,1019.0,2099.0,2099.0
13638,2012,2509339,1.0,1,0.0,0.0,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1820.0,0.5855855855855856,1288.0,3108.0,3108.0
13639,2012,2509305,0.0,0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2452.0,0.44436389996375497,2122.0,5518.0,5518.0
13640,2012,2509057,1.0,1,0.0,1.0,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2594.0,0.5506261940140098,2117.0,4711.0,4711.0
13641,2012,2508802,0.0,0,0.0,0.0,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2072.0,0.5327847775777835,1457.0,3889.0,3889.0
13642,2012,2508703,0.0,1,0.0,1.0,67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1577.0,0.4995248653785239,1572.0,3157.0,3157.0
13643,2012,2508554,0.0,1,0.0,0.0,61,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1912.0,0.7581284694686756,389.0,2522.0,2522.0
13644,2012,2508208,0.0,0,0.0,0.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2612.0,0.5281035179943389,2334.0,4946.0,4946.0
13645,2012,2507309,1.0,1,0.0,1.0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5444.0,0.5581299979495592,4310.0,9754.0,9754.0
13646,2012,2507200,1.0,1,0.0,0.0,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3738.0,0.571297569922054,2732.0,6543.0,6543.0
13647,2012,2506905,1.0,1,0.0,1.0,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6195.0,0.3909010600706714,5556.0,15848.0,15848.0
13648,2012,2506301,0.0,1,0.0,1.0,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16200.0,0.5242888119356613,14699.0,30899.0,30899.0
13649,2012,2506251,1.0,0,0.0,0.0,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3072.0,0.5497494631352899,2516.0,5588.0,5588.0
13650,2012,2506103,1.0,1,0.0,0.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3483.0,0.4841534612176814,3099.0,7194.0,7194.0
13651,2012,2505907,0.0,0,0.0,0.0,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1267.0,0.5041782729805014,1246.0,2513.0,2513.0
13652,2012,2505501,1.0,0,0.0,0.0,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1587.0,0.6330275229357798,920.0,2507.0,2507.0
13653,2012,2505352,0.0,0,0.0,0.0,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1765.0,0.5287597363690832,1573.0,3338.0,3338.0
13654,2012,2505238,1.0,0,0.0,0.0,29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2901.0,0.5855874041178846,2053.0,4954.0,4954.0
13655,2012,2505105,1.0,0,0.0,0.0,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7124.0,0.5790928304340758,5178.0,12302.0,12302.0
13656,2012,2504850,0.0,1,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,817.0,0.5483221476510067,673.0,1490.0,1490.0
13657,2012,2205573,0.0,1,0.0,0.0,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2004.0,0.5408906882591094,1701.0,3705.0,3705.0
13658,2012,3509502,1.0,1,0.0,0.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,245217.0,0.47603027591147073,147130.0,515129.0,515129.0
13659,2012,3506003,1.0,0,0.0,1.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153788.0,0.8200495907430613,23093.0,187535.0,187535.0
13660,2012,3539400,1.0,0,0.0,1.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4915.0,0.7082132564841499,2025.0,6940.0,6940.0
13661,2012,3537701,1.0,0,0.0,0.0,47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,1.0,,2628.0,2628.0
13662,2012,3537206,1.0,0,0.0,0.0,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3077.0,0.6046374533307133,2012.0,5089.0,5089.0
13663,2012,3537156,0.0,0,0.0,1.0,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1476.0,0.5829383886255924,1056.0,2532.0,2532.0
13664,2012,3535804,0.0,0,0.0,1.0,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5873.0,0.5519736842105263,2926.0,10640.0,10640.0
13665,2012,3534302,0.0,0,0.0,1.0,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9173.0,0.37839287187525783,7666.0,24242.0,24242.0
13666,2012,3534005,0.0,1,0.0,1.0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1438.0,0.4851551956815115,1237.0,2964.0,2964.0
